,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
467,2020,CHS MCPHERSON REFINERY INC.,38.372904,-97.782311,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,15.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,38.376687,-97.777476,0.94,nearest_street,1400,County Rd 446,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,15.0
472,2020,JAYHAWK PIPELINE LLC,37.139861,-100.569356,CRUDE OIL,4.6,0.0,4.6,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.14043,-100.569545,1.0,rooftop,5127,X Rd,,,Plains,KS,Meade County,67869,US,Statewide,0.0
491,2019,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",37.808688,-96.91439956,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.809433,-96.915832,0.99,rooftop,3913,SW 10th St,,,El Dorado,KS,Butler County,67042,US,Butler,0.0
496,2019,"ONEOK NGL PIPELINE, LLC",38.52202,-98.35924,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.33,4.0,0.02,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,38.521423,-98.358488,0.99,rooftop,750,Ave A,,,Bushton,KS,Rice County,67427,US,Statewide,4.3100000000000005
507,2019,"MAGELLAN PIPELINE COMPANY, LP",39.139946,-94.600476,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,0.0,0.48,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,39.141385,-94.603577,0.96,nearest_street,399,Donovan Rd,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.0
557,2019,ROSE ROCK MIDSTREAM L.P.,38.09338,-98.58172,CRUDE OIL,5.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.100192,-98.581729,0.93,nearest_street,999,NE 100th St,,,Stafford,KS,Stafford County,67578,US,TIGER/Line® dataset from the US Census Bureau,5.0
616,2019,ENTERPRISE PRODUCTS OPERATING LLC,37.03878,-100.69665,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2601.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,37.038633,-100.696418,1.0,rooftop,21498,Road 4,,,Liberal,KS,Seward County,67901,US,Statewide,2601.0
621,2019,TC OIL PIPELINE OPERATIONS INC,38.673067,-97.044628,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,38.673154,-97.043892,1.0,rooftop,549,Quail Rd,,,Herington,KS,Dickinson County,67449,US,Statewide,0.0
711,2019,PHILLIPS 66 PIPELINE LLC,37.718328,-97.419813,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.23,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,37.718694,-97.418569,0.99,rooftop,6511,W 21st St N,,,Wichita,KS,Sedgwick County,67205,US,Statewide,0.23
724,2019,ENTERPRISE PRODUCTS OPERATING LLC,39.17354,-95.20931,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,3.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,OTHER,,39.173322,-95.208322,0.99,rooftop,7055,Union Rd,,,Mc Louth,KS,Jefferson County,66054,US,Statewide,3.0
751,2019,"MAGELLAN PIPELINE COMPANY, LP",38.847215,-94.744678,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.7,0.0,0.7,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.846941,-94.74548,1.0,rooftop,15587,S Widmer St,,,Olathe,KS,Johnson County,66062,US,Statewide,0.0
789,2019,"ONEOK NGL PIPELINE, LLC",37.60439,-97.86245,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.26,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,37.603396,-97.861737,0.99,rooftop,3120,SE 140th Ave,,,Kingman,KS,Kingman County,67068,US,Kingman County,0.26
810,2019,JAYHAWK PIPELINE LLC,38.611748,-98.683806,CRUDE OIL,4.4,0.0,4.4,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,38.608754,-98.68381,0.95,nearest_street,1700,NE 50th Ave,,,Hoisington,KS,Barton County,67544,US,TIGER/Line® dataset from the US Census Bureau,0.0
837,2019,"MAGELLAN PIPELINE COMPANY, LP",39.138566,-94.600208,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.48,0.0,0.48,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,39.1391,-94.604705,0.95,nearest_street,264,Donovan Rd,,,Kansas City,KS,Wyandotte County,66115,US,TIGER/Line® dataset from the US Census Bureau,0.0
906,2018,"EXPRESS HOLDINGS (USA), LLC",39.784705,-95.518301,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,39.784669,-95.518418,1.0,rooftop,1546,190th St,,,Hiawatha,KS,Brown County,66434,US,Statewide,0.0
916,2018,PHILLIPS 66 PIPELINE LLC,38.50710998,-94.88635038,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13.88,0.0,13.88,NO,,NO,,NO,CARBON STEEL,OTHER,,38.505672,-94.885025,0.99,rooftop,25760,W 343rd St,,,Paola,KS,Miami County,66071,US,Statewide,0.0
918,2018,"MAGELLAN PIPELINE COMPANY, LP",37.802607,-96.871409,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.14,0.0,0.14,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,37.802447,-96.870779,1.0,rooftop,1309,W Sunset Rd,,,El Dorado,KS,Butler County,67042,US,Butler,0.0
921,2018,"MAGELLAN PIPELINE COMPANY, LP",37.79278,-96.049362,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.792872,-96.049357,1.0,rooftop,2788,130th St,,,Toronto,KS,Greenwood County,66777,US,Statewide,1.0
966,2018,JAYHAWK PIPELINE LLC,38.339289,-97.676811,CRUDE OIL,0.3,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.334382,-97.671748,0.93,nearest_street,1328,State Hwy 153,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,0.3
972,2018,JAYHAWK PIPELINE LLC,38.34023,-97.676717,CRUDE OIL,0.6,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER,,38.339269,-97.685136,0.93,nearest_street,1100,13th Ave,,,McPherson,KS,McPherson County,67460,US,TIGER/Line® dataset from the US Census Bureau,0.6
981,2018,ROSE ROCK MIDSTREAM L.P.,38.09369,-98.581894,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,38.100192,-98.581729,0.93,nearest_street,999,NE 100th St,,,Stafford,KS,Stafford County,67578,US,TIGER/Line® dataset from the US Census Bureau,0.0
1048,2018,JAYHAWK PIPELINE LLC,37.629431,-100.980978,CRUDE OIL,0.38,0.0,0.38,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.629338,-100.9813,1.0,rooftop,843,Rd Gg,,,Satanta,KS,Haskell County,67870,US,Statewide,0.0
1069,2018,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.060849,-95.576661,CRUDE OIL,24.0,0.0,24.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,37.061791,-95.576879,0.99,rooftop,2086,County Rd 5300,,,Coffeyville,KS,Montgomery County,67337,US,Statewide,0.0
1075,2018,"MAGELLAN PIPELINE COMPANY, LP",37.792394,-96.041997,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,20.0,0.0,6.4,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.792394,-96.041997,0.14,nearest_place,,,,,Neal,KS,Greenwood County,66863,US,TIGER/Line® dataset from the US Census Bureau,13.6
1123,2018,"MAGELLAN PIPELINE COMPANY, LP",38.882726,-94.744176,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.79,0.0,1.67,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.883219,-94.745407,0.99,rooftop,13745,W 135th St,,,Olathe,KS,Johnson County,66062,US,Statewide,0.1200000000000001
1136,2018,"MAGELLAN PIPELINE COMPANY, LP",37.214774,-95.745951,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,555.0,0.0,545.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.221959,-95.746224,0.93,nearest_street,3198,W Maple St,,,Independence,KS,Montgomery County,67301,US,TIGER/Line® dataset from the US Census Bureau,10.0
1199,2018,JAYHAWK PIPELINE LLC,38.34031,-98.31146,CRUDE OIL,2.19,0.0,2.19,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.340957,-98.312208,0.99,rooftop,1350,10th Rd,,,Lyons,KS,Rice County,67554,US,Statewide,0.0
1207,2018,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",38.372198,-98.072621,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,26.0,3.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.371835,-98.072244,1.0,rooftop,1145,23rd Rd,,,Lyons,KS,Rice County,67554,US,Statewide,29.0
1227,2018,"ONEOK NGL PIPELINE, LLC",38.96394,-97.90979,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.57,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.964029,-97.909815,1.0,rooftop,38,N 10th Rd,,,Tescott,KS,Ottawa County,67484,US,Statewide,0.57
1252,2018,"MAGELLAN PIPELINE COMPANY, LP",37.802314,-96.871425,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.24,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,37.802447,-96.870779,1.0,rooftop,1309,W Sunset Rd,,,El Dorado,KS,Butler County,67042,US,Butler,0.0
1328,2017,ROSE ROCK MIDSTREAM L.P.,38.0952582,-98.5821395,CRUDE OIL,851.0,0.0,851.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.095718,-98.58216,1.0,rooftop,970,NE 90th Ave,,,Stafford,KS,Stafford County,67578,US,Statewide,0.0
1363,2017,"ONEOK NGL PIPELINE, LLC",38.87624,-96.96307,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.0,1.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,38.876295,-96.962819,1.0,rooftop,1938,Union Rd,,,Chapman,KS,Dickinson County,67431,US,Statewide,1.0
1390,2017,ROSE ROCK MIDSTREAM L.P.,37.69283,-98.389093,CRUDE OIL,45.0,0.0,45.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.695256,-98.391607,0.95,nearest_street,3400,NW 150th Ave,,,Cunningham,KS,Kingman County,67035,US,TIGER/Line® dataset from the US Census Bureau,0.0
1470,2017,ENTERPRISE PRODUCTS OPERATING LLC,39.3005,-95.0425,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,39.295687,-95.04349,0.94,nearest_street,19984,State Hwy 92,,,Leavenworth,KS,Leavenworth County,66048,US,TIGER/Line® dataset from the US Census Bureau,0.0
1502,2017,WILLIAMS FIELD SERVICES,38.521397,-98.358986,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,184.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,38.521423,-98.358488,1.0,rooftop,750,Ave A,,,Bushton,KS,Rice County,67427,US,Statewide,184.0
1508,2017,PHILLIPS 66 PIPELINE LLC,37.366305,-98.266939,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.34,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,37.369662,-98.269087,0.95,nearest_street,1213,NW 150th Rd,,,Zenda,KS,Harper County,67159,US,TIGER/Line® dataset from the US Census Bureau,0.34
1526,2017,ENTERPRISE PRODUCTS OPERATING LLC,38.739998,-96.6468,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.739733,-96.649546,0.96,nearest_street,978,S 1700th Rd,,,Council Grove,KS,Morris County,66846,US,TIGER/Line® dataset from the US Census Bureau,0.0
1532,2017,JAYHAWK PIPELINE LLC,37.615702,-99.126319,CRUDE OIL,1.14,0.0,0.74,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.615642,-99.126377,1.0,rooftop,23458,I St,,,Haviland,KS,Kiowa County,67059,US,Statewide,0.3999999999999999
1616,2017,ENTERPRISE PRODUCTS OPERATING LLC,37.230158,-96.450958,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,8.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,37.230158,-96.450958,0.07,nearest_place,,,,,Cedar Vale,KS,Chautauqua County,67024,US,TIGER/Line® dataset from the US Census Bureau,8.0
1658,2017,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,37.6720962,-96.9947586,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.6,0.0,0.6,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,37.672356,-96.996099,0.97,nearest_street,11049,SW Thunder Rd,,,Augusta,KS,Butler County,67010,US,TIGER/Line® dataset from the US Census Bureau,0.0
1662,2017,ROSE ROCK MIDSTREAM L.P.,38.09387,-98.6686708,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.100752,-98.667774,0.93,nearest_street,449,NE 100th St,,,Hudson,KS,Stafford County,67545,US,TIGER/Line® dataset from the US Census Bureau,0.0
1740,2016,JAYHAWK PIPELINE LLC,38.340005,-98.311832,CRUDE OIL,72.0,0.0,72.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,38.340957,-98.312208,0.99,rooftop,1350,10th Rd,,,Lyons,KS,Rice County,67554,US,Statewide,0.0
1761,2016,"WHITE CLIFFS PIPELINE, LLC",39.04705,-101.73841,CRUDE OIL,1722.0,0.0,1687.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,39.047254,-101.739284,1.0,rooftop,2505,Highway 27,,,Sharon Springs,KS,Wallace County,67758,US,Statewide,35.0
1764,2016,"MAGELLAN PIPELINE COMPANY, LP",38.36818,-98.69124,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.71,0.0,0.71,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,38.369025,-98.691752,0.99,rooftop,48,NE K 156 Hwy,,,Great Bend,KS,Barton County,67530,US,Barton County,0.0
1765,2016,JAYHAWK PIPELINE LLC,38.62313,-98.533921,CRUDE OIL,1.2,0.0,1.2,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.622866,-98.535261,0.97,nearest_street,1794,NE 130th Ave,,,Claflin,KS,Barton County,67525,US,TIGER/Line® dataset from the US Census Bureau,0.0
1777,2016,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",37.817162,-97.367437,CRUDE OIL,6.0,0.0,6.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.817565,-97.367607,1.0,rooftop,7357,N Interurban Dr,,,Wichita,KS,Sedgwick County,67204,US,Statewide,0.0
1870,2016,"MAGELLAN AMMONIA PIPELINE, L.P.",39.67171,-97.02436,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,25.0,9.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,39.67171,-97.02436,0.18,nearest_place,,,,,Greenleaf,KS,Washington County,66943,US,TIGER/Line® dataset from the US Census Bureau,34.0
1894,2016,WILLIAMS FIELD SERVICES,39.67439,-101.33656,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.28,14.4,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,39.674221,-101.336502,1.0,rooftop,23655,Road 5,,,Mc Donald,KS,Rawlins County,67745,US,Statewide,16.68
1924,2016,JAYHAWK PIPELINE LLC,39.06405,-99.12959,CRUDE OIL,470.8,0.0,365.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,39.06405,-99.12959,0.09,nearest_place,,,,,Russell,KS,Ellis County,67665,US,TIGER/Line® dataset from the US Census Bureau,105.80000000000001
1962,2016,"MAGELLAN AMMONIA PIPELINE, L.P.",37.64292,-98.84963,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,37.5,0.0,37.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.644937,-98.849375,0.96,nearest_street,301,NW 60th Ave,,,Pratt,KS,Pratt County,67124,US,TIGER/Line® dataset from the US Census Bureau,0.0
1976,2016,ROSE ROCK MIDSTREAM L.P.,38.093693,-98.682561,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,38.100925,-98.683697,0.93,nearest_street,367,NE 100th St,,,Saint John,KS,Stafford County,67576,US,TIGER/Line® dataset from the US Census Bureau,0.0
1993,2016,ROSE ROCK MIDSTREAM L.P.,37.679044,-98.439387,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.678337,-98.439944,0.99,rooftop,17500,NW 20th St,,,Cunningham,KS,Kingman County,67035,US,Statewide,0.0
2001,2016,JAYHAWK PIPELINE LLC,38.852094,-99.132413,CRUDE OIL,65.3,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,38.852776,-99.132193,0.98,nearest_street,1179,350th Ave,,,Victoria,KS,Ellis County,67671,US,TIGER/Line® dataset from the US Census Bureau,65.3
2036,2016,ROSE ROCK MIDSTREAM L.P.,37.680384,-98.428468,CRUDE OIL,238.0,0.0,238.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.681281,-98.428165,0.97,nearest_street,2480,NW 170th Ave,,,Cunningham,KS,Kingman County,67035,US,TIGER/Line® dataset from the US Census Bureau,0.0
2051,2016,ROSE ROCK MIDSTREAM L.P.,37.680384,-98.428468,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,37.681281,-98.428165,0.97,nearest_street,2480,NW 170th Ave,,,Cunningham,KS,Kingman County,67035,US,TIGER/Line® dataset from the US Census Bureau,0.0
2091,2016,JAYHAWK PIPELINE LLC,38.623253,-98.533735,CRUDE OIL,1.6,0.0,0.75,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,38.623464,-98.53526,0.97,nearest_street,1318,NE 180th Rd,,,Hoisington,KS,Barton County,67544,US,TIGER/Line® dataset from the US Census Bureau,0.8500000000000001
2098,2016,ENTERPRISE PRODUCTS OPERATING LLC,37.058121,-95.634147,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,169.0,238.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,37.056973,-95.636587,0.96,nearest_street,1398,Benton Rd,,,Coffeyville,KS,Montgomery County,67337,US,TIGER/Line® dataset from the US Census Bureau,387.0
2105,2016,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",38.37783053,-97.83460727,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,140.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,38.378148,-97.834369,1.0,rooftop,1407,5th Ave,,,McPherson,KS,McPherson County,67460,US,Statewide,140.0
2137,2015,ROSE ROCK MIDSTREAM L.P.,38.13059,-99.7153,CRUDE OIL,40.0,0.0,40.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,38.126107,-99.713179,0.94,nearest_street,462,Broadway St,,,Hanston,KS,Hodgeman County,67849,US,TIGER/Line® dataset from the US Census Bureau,0.0
2245,2015,RIMROCK MIDSTREAM,37.80348,-96.5137,CRUDE OIL,100.0,0.0,97.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,37.80348,-96.5137,0.05,nearest_place,,,,,Beaumont,KS,Greenwood County,67012,US,TIGER/Line® dataset from the US Census Bureau,3.0
