,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
501,2019,4805,EXPLORER PIPELINE CO,12/13/19 14:30,29.717309,-95.180245,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.4,,0.4,,,NO,RELEASE NOT RELATED TO THE MAINLINE PIPELINE OPERATIONS.,,,0.0,12/13/19 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1971.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,YES,YES,40.0,0.0,5000.0,10000.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
502,2019,2552,COLONIAL PIPELINE CO,12/13/19 6:41,36.071238,-79.936868,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.2,,0.2,,,NO,THE PIPELINE WAS SHUT IN A THE TIME OF THE RELEASE.,,,0.0,12/13/19 7:46,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1980.0,CARBON STEEL,LEAK,,,OTHER,SAMPLE HOUSE HYDROMETER WELL,NO,NO,NO,NO,,NO,,,,,30.0,0.0,10000.0,0.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
503,2019,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/12/19 6:52,35.5704,-101.1243,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,5.0,3.0,0.0,,,YES,,12/12/19 6:56,12/12/19 7:09,0.0,12/12/19 6:54,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2019.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,120.0,100.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,8.0
504,2019,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",12/11/19 14:00,38.84262,-90.089664,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.35,,0.35,,,NO,RELEASE DID NOT AFFECT OPERATION OF FACILITY,,,0.0,12/11/19 14:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1950.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,YES,YES,NO,YES,YES,YES,YES,74.0,0.0,0.0,600.0,0.0,NO,NATURAL FORCE DAMAGE,TEMPERATURE,
505,2019,30826,WILLIAMS FIELD SERVICES,12/11/19 11:30,40.0315175,-102.217307,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.12,15.1,0.0,,,NO,THE FACILITY WAS ALREADY SHUT DOWN DUE TO A LOW FLOW CONDITION.,,,0.0,12/11/19 11:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2016.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,358.0,5000.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,15.219999999999999
506,2019,18092,"SFPP, LP",12/10/19 18:08,33.846439,-118.232547,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.3,,0.3,,,YES,,12/10/19 18:09,12/10/19 19:54,0.0,12/10/19 18:08,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2019.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,YES,YES,26.0,100.0,1000.0,0.0,0.0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,
507,2019,22610,"MAGELLAN PIPELINE COMPANY, LP",12/10/19 10:45,39.139946,-94.600476,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.48,,0.48,,,NO,RELEASE LOCATION WAS ISOLATED FROM FACILITY OPERATIONS,,,0.0,12/10/19 10:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1977.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,0.0,5000.0,250.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
508,2019,11551,"DELEK LOGISTICS OPERATING, LLC.",12/9/19 12:40,34.41553,-97.955029,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,30.0,,30.0,,,NO,RELEASE OCCURRED FROM TANK BEING REFILLED.  REST OF FACILITY NOT IMPACTED.,,,0.0,12/9/19 12:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,YES,NO,,,2500.0,0.0,0.0,0.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",
509,2019,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",12/6/19 9:00,42.511611,-84.237645,CRUDE OIL,,,0.76,,0.76,,,NO,UNIT WAS ISOLATED AND PIPELINE OPERATION WAS NOT AFFECTED,,,0.0,12/6/19 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,47.0,10000.0,4920.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
510,2019,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",12/4/19 19:35,29.731335,-95.200409,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,55.0,,55.0,,,NO,OPERATIONS NOT AFFECTED,,,0.0,12/4/19 19:35,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,YES,YES,NO,YES,YES,YES,YES,6421.0,50.0,0.0,23000.0,0.0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,
511,2019,2552,COLONIAL PIPELINE CO,12/4/19 16:10,29.89,-93.999,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,12.7,,12.7,,,NO,OPERATIONS DID NOT IMPACT SYSTEM,,,0.0,12/4/19 16:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1964.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,YES,YES,YES,NO,,,YES,YES,0.0,175000.0,0.0,534000.0,0.0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",
512,2019,18092,"SFPP, LP",12/4/19 14:51,33.845853,-118.233501,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,23.9,,23.0,,,YES,,12/4/19 14:51,12/4/19 15:10,0.0,12/4/19 14:51,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1955.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,YES,YES,YES,NO,,,YES,YES,1965.0,80000.0,9000.0,10000.0,0.0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,
513,2019,31174,"SHELL PIPELINE CO., L.P.",12/2/19 11:37,35.18694,-119.530555,CRUDE OIL,,,12.5,,12.5,,,NO,IT WAS ALREADY AN ABANDONED PIPELINE,,,0.0,12/2/19 13:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1935.0,CARBON STEEL,RUPTURE,,,,,NO,YES,NO,YES,YES,NO,,,,,150.0,17072.0,0.0,29233.0,8000.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
514,2019,22610,"MAGELLAN PIPELINE COMPANY, LP",12/2/19 11:30,41.10698,-104.832188,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.12,,0.12,,,NO,RELEASE LOCATION WAS ISOLATED,,,0.0,12/2/19 11:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,20.0,20.0,200.0,200.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
515,2019,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",12/2/19 1:30,29.723625,-95.201699,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.1,,0.1,,,YES,,12/2/19 1:30,12/6/19 17:32,0.0,12/2/19 6:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,YES,YES,YES,YES,0.0,56000.0,0.0,500.0,0.0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",
516,2019,2731,CHEVRON PIPE LINE CO,12/1/19 2:33,40.097536,-108.877308,CO2 (CARBON DIOXIDE),,,418.1,0.0,0.0,,,YES,,12/1/19 2:38,12/2/19 8:40,0.0,12/1/19 2:33,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2019.0,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,1417.0,13068.0,0.0,0.0,0.0,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,418.1
517,2019,1845,"BUCKEYE PARTNERS, LP",11/30/19 23:15,42.28255,-83.14096,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,2.0,,2.0,,,YES,,12/1/19 1:00,12/1/19 4:00,0.0,11/30/19 23:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,500.0,24854.0,45004.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
518,2019,31130,DCP MIDSTREAM,11/30/19 18:10,29.34572,-100.562198,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.1,0.0,0.0,,,YES,,11/30/19 18:10,11/30/19 18:30,0.0,11/30/19 18:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2018.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,0.0,13000.0,0.0,0.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.1
519,2019,22610,"MAGELLAN PIPELINE COMPANY, LP",11/29/19 16:00,35.9698059,-96.01409355,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.12,,0.12,,,NO,NO OPERATIONS WERE TAKING PLACE.,,,0.0,11/29/19 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1978.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,YES,YES,,,15.0,4000.0,44000.0,0.0,0.0,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",
520,2019,31957,KINDER MORGAN WINK PIPELINE LLC,11/28/19 11:39,31.8029,-103.81378,CRUDE OIL,,,8.5,,4.0,,,YES,,11/28/19 11:39,11/28/19 13:45,0.0,11/28/19 11:39,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2014.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,500.0,13000.0,0.0,3000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
521,2019,32551,"BKEP PIPELINE, LLC",11/27/19 12:00,36.01518,-96.75695,CRUDE OIL,,,0.5,,0.5,,,NO,SHUTDOWN NOT REQUIRED,,,0.0,11/27/19 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,30.0,30.0,1792.0,890.0,1971.0,NO,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,
522,2019,32445,SOUTHCROSS NGL PIPELINE LTD.,11/26/19 10:00,27.889343,-97.263307,CRUDE OIL,,,1029.0,,1029.0,,,NO,PIPELINE WAS SHUTDOWN PRIOR TO THIS INCIDENT,,,0.0,11/26/19 10:10,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1956.0,CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,YES,,,,,46305.0,0.0,30000.0,100000.0,0.0,YES,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,
523,2019,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP,11/23/19 21:30,29.997984,-93.990191,CRUDE OIL,,,15.0,,15.0,,,NO,MANIFOLD WAS ISOLATED,,,0.0,11/23/19 21:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,1000.0,0.0,10000.0,13500.0,0.0,NO,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,
524,2019,3445,DIXIE PIPELINE COMPANY LLC,11/22/19 11:50,30.4963,-91.561273,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,PROPANE,0.1,10.0,0.1,,,YES,,11/24/19 21:00,11/26/19 17:00,0.0,11/22/19 11:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1978.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,420.0,115000.0,0.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,10.0
525,2019,1845,"BUCKEYE PARTNERS, LP",11/21/19 16:00,40.65778,-73.89545,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.1,,0.1,,,NO,PIPELINE WAS NOT ACTIVE AT THE TIME,,,0.0,11/21/19 16:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1965.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,,,,,0.0,70000.0,130000.0,0.0,10000.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
526,2019,31684,PHILLIPS 66 PIPELINE LLC,11/21/19 9:30,33.32812,-98.959715,CRUDE OIL,,,40.0,,40.0,,,YES,,11/21/19 15:20,11/23/19 13:01,0.0,11/21/19 15:20,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1946.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,60.0,1500.0,26500.0,3000.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
527,2019,38922,MIPC LLC,11/20/19 15:30,39.82694444,-75.41027778,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,100.0,,100.0,,,YES,,11/20/19 15:30,11/21/19 4:36,0.0,11/20/19 15:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1948.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,YES,NO,,,8000.0,178000.0,14000.0,0.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
528,2019,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/20/19 7:17,33.2619503,-92.6275734,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.1,,0.1,,,NO,"TANK SHUT IN, TERMINAL OPERATIONS NOT AFFECTED",,,0.0,11/20/19 7:17,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1951.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,0.0,75000.0,0.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
