,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
2125,2015,30829,ENTERPRISE CRUDE PIPELINE LLC,12/11/15 10:30,32.65151,-103.138489,CRUDE OIL,,,1.5,,1.5,,,YES,,12/11/15 10:30,12/11/15 12:30,0.0,12/11/15 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,45.0,9000.0,0.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
2126,2015,31174,"SHELL PIPELINE CO., L.P.",12/10/15 9:45,35.0614452,-119.0635177,CRUDE OIL,,,4.93,,4.93,,,YES,,12/10/15 10:00,12/10/15 19:25,0.0,12/10/15 9:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,0.0,0.0,25000.0,5000.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
2127,2015,32103,CRIMSON PIPELINE L.P.,12/8/15 0:36,34.263642,-119.042773,CRUDE OIL,,,211.0,,210.0,,,YES,,12/8/15 1:38,12/10/15 10:00,0.0,12/8/15 1:28,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1941.0,CARBON STEEL,MECHANICAL PUNCTURE,1,1.0,,,NO,YES,NO,YES,YES,NO,,,,,32.0,312625.0,1728074.0,116188.0,0.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,
2128,2015,300,"PLAINS PIPELINE, L.P.",12/4/15 7:00,32.368825,-102.143282,CRUDE OIL,,,0.75,,0.75,,,YES,,12/3/15 17:03,12/4/15 12:11,0.0,12/4/15 7:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,,,35.0,1500.0,1100.0,0.0,0.0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,
2129,2015,32099,ENERGY TRANSFER COMPANY,12/3/15 10:12,31.925091,-104.01825,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,443.0,0.0,0.0,,,YES,,12/3/15 11:00,,0.0,12/3/15 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015.0,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,7561.0,42500.0,0.0,0.0,0.0,NO,OTHER OUTSIDE FORCE DAMAGE,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",443.0
2130,2015,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/2/15 13:00,29.912017,-94.008532,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.1,,0.1,,,NO,PROVER WAS BYPASSED AND LINE CONTINUED OPERATION,,,0.0,12/2/15 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,YES,YES,,,15.0,2700.0,0.0,2300.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2131,2015,30829,ENTERPRISE CRUDE PIPELINE LLC,12/1/15 22:10,35.95201,-96.759592,CRUDE OIL,,,1000.0,,1000.0,,,YES,,12/1/15 22:10,12/2/15 13:00,0.0,12/1/15 22:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1993.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,3800.0,288098.0,0.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
2132,2015,32080,"CCPS TRANSPORTATION, LLC",12/1/15 9:50,39.995669,-91.378703,CRUDE OIL,,,1.14,,1.14,,,NO,UNIT 2 WAS ISOLATED,,,0.0,12/1/15 9:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,40.0,22000.0,18000.0,0.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
2133,2015,32551,"BKEP PIPELINE, LLC",11/30/15 11:20,35.139732,-96.632111,CRUDE OIL,,,225.0,,211.0,,,NO,RELEASE DID NOT AFFECT PIPELINE OPERABILITY,,,0.0,11/30/15 11:40,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",UNDERGROUND,,CARBON STEEL,LEAK,,,OTHER,CORROSION,NO,YES,NO,NO,,YES,,,,,200.0,2500.0,7500.0,28000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
2134,2015,39105,VALERO PARTNERS OPERATING CO. LLC,11/27/15 7:00,29.99604,-94.074072,CRUDE OIL,,,798.0,,798.0,,,NO,ROOF DRAIN RELEASE - DRAIN WAS CLOSED AND PRODUCT RELEASE CONTROLLED.,,,0.0,11/27/15 7:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1953.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,YES,YES,,,31920.0,267563.0,0.0,105244.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2135,2015,32099,ENERGY TRANSFER COMPANY,11/25/15 23:00,28.3448,-98.1212,CRUDE OIL,,,1.0,,1.0,,,NO,"ALREADY SHUT DOWN FOR ROUTINE MAINTENANCE, LEAK OCCURRED DURING STARTUP",,,0.0,12/25/15 23:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,40.0,1500.0,0.0,12000.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2136,2015,2552,COLONIAL PIPELINE CO,11/23/15 10:30,36.07129,-79.93687,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,3.69,,3.69,,,YES,,12/1/15 16:40,12/2/15 1:00,0.0,11/23/15 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1979.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,YES,NO,,NO,,,,,310.0,0.0,130000.0,15000.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2137,2015,31476,ROSE ROCK MIDSTREAM L.P.,11/21/15 7:50,38.13059,-99.7153,CRUDE OIL,,,40.0,,40.0,,,YES,,11/21/15 8:15,11/21/15 10:45,0.0,11/21/15 8:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",2015.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,YES,YES,300.0,50.0,2600.0,27394.0,0.0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",
2138,2015,31672,"CHAPARRAL ENERGY, LLC",11/20/15 9:30,36.79693,-96.663049,CO2 (CARBON DIOXIDE),,,1181.0,0.0,0.0,,,NO,"1"" TUBING CONNECTION FAILED. TUBING WAS ISOLATED AND CONNECTION REPAIRED",,,0.0,11/20/15 9:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,2800.0,25.0,0.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,1181.0
2139,2015,18718,SUNOCO PIPELINE L.P.,11/18/15 13:00,32.49804,-98.63654,CRUDE OIL,,,2.0,,0.0,,,NO,STEM SEAL PACKING DID NOT REQUIRE SHUT DOWN TO REPAIR,,,0.0,11/18/15 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,75.0,5000.0,5000.0,2000.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2140,2015,18718,SUNOCO PIPELINE L.P.,11/18/15 8:00,33.34157,-97.6054,CRUDE OIL,,,2.0,,1.0,,,NO,STTION WAS ALREADY ISOLATED FROM THE MAINLINE.,,,0.0,11/18/15 8:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",UNDERGROUND,1980.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,YES,,,,,84.0,10000.0,25000.0,9300.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
2141,2015,31580,"MAGELLAN TERMINALS HOLDINGS, LP",11/17/15 17:10,29.75079,-95.20356,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,53.47,,53.0,,,YES,,11/17/15 17:10,11/19/15 19:00,0.0,11/17/15 17:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2012.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,4452.0,8500.0,40000.0,0.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
2142,2015,39084,"CRIMSON GULF, LLC",11/17/15 11:30,29.245664,-88.982508,CRUDE OIL,,,220.0,,0.0,,,YES,,11/17/15 11:54,12/4/15 18:23,0.0,12/17/15 12:29,,,1967.0,CARBON STEEL,LEAK,,,CRACK,,NO,NO,NO,NO,,YES,,,,,7920.0,1000000.0,800000.0,0.0,0.0,YES,NATURAL FORCE DAMAGE,"EARTH MOVEMENT, NOT DUE TO HEAVY RAINS/FLOODS",
2143,2015,2552,COLONIAL PIPELINE CO,11/16/15 21:00,37.6633,-78.2375,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.28,,0.28,,,NO,INCIDENT DID NOT IMPACT PIPELINE OPERATIONS,,,0.0,11/16/15 21:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2000.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,NO,NO,NO,,NO,,,,,36.0,1200.0,3000.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2144,2015,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/14/15 7:45,30.030029,-94.041199,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,1.4,,0.7,,,YES,,11/14/15 7:45,11/14/15 14:00,0.0,11/14/15 7:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015.0,CARBON STEEL,LEAK,,,OTHER,BLEED PLUG NOT REPLACED,NO,NO,NO,NO,,NO,,,,,77.0,0.0,0.0,3000.0,0.0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,
2145,2015,39286,"ENERGY XXI USA, INC",11/12/15 13:45,29.1514,-89.5806,CRUDE OIL,,,5.0,,5.0,,,NO,CRUDE OIL WAS INSIDE BERM AREA,,,0.0,11/12/15 13:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,NO,NO,,NO,,,,,0.0,0.0,10000.0,0.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
2146,2015,22610,"MAGELLAN PIPELINE COMPANY, LP",11/11/15 21:30,44.77085,-93.04889,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.2,,0.2,,,YES,,11/11/15 21:30,11/12/15 2:30,0.0,11/11/15 21:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,YES,YES,,,15.0,3000.0,5000.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2147,2015,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/11/15 12:15,41.34767937,-110.8201483,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,Y-GRADE,0.2,0.0,0.0,,,NO,THE PIPELINE WAS PREVIOUSLY SHUT DOWN,,,0.0,11/11/15 12:15,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1980.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,50.0,27530.0,0.0,0.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",0.2
2148,2015,18718,SUNOCO PIPELINE L.P.,11/11/15 9:00,32.412292,-99.875123,CRUDE OIL,,,30.0,,25.0,,,NO,TANK WAS ALREADY ISOLATED FOR SCHEDULED MAINTENANCE.,,,0.0,11/11/15 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,CARBON STEEL,LEAK,,,OTHER,VALVE ON FRAC TANK,NO,YES,NO,YES,YES,YES,,,,,200.0,2000.0,2000.0,2000.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2149,2015,22442,WEST TEXAS GULF PIPELINE CO,11/10/15 16:30,31.77691,-96.39599,CRUDE OIL,,,1.0,,0.0,,,NO,PIPELINE WAS DOWN AT TIME OF ACCIDENT FOR SCHEDULED MAINTENANCE.,,,0.0,11/10/15 16:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,CARBON STEEL,LEAK,,,OTHER,RELIEF VALVE FAILED,NO,YES,YES,YES,YES,NO,,,,,41.0,65000.0,1500.0,1500.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
2150,2015,30829,ENTERPRISE CRUDE PIPELINE LLC,11/10/15 14:30,29.526883,-95.104507,CRUDE OIL,,,1.5,,1.5,,,NO,SUMP WAS ISOLATED FROM FACILITY,,,0.0,11/10/15 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,NO,NO,NO,,NO,,,,,65.0,3600.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2151,2015,39068,"FIELDWOOD ENERGY, LLC",11/10/15 6:30,29.605714,-92.901848,CRUDE OIL,,,0.02,,0.0,,,YES,,11/10/15 6:30,11/11/15 10:30,0.0,11/10/15 6:30,,,1971.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,,,,,153300.0,100000.0,0.0,0.0,0.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
2152,2015,22610,"MAGELLAN PIPELINE COMPANY, LP",11/9/15 15:30,44.73368,-93.19464,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,10.8,,10.8,,,YES,,11/9/15 16:30,11/12/15 14:50,0.0,11/9/15 15:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2008.0,CARBON STEEL,MECHANICAL PUNCTURE,75,75.0,,,NO,YES,NO,YES,YES,NO,,,YES,YES,687.0,125000.0,2000.0,125000.0,0.0,NO,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY),
2153,2015,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",11/9/15 8:00,47.261205,-93.591633,CRUDE OIL,,,0.01,,0.01,,,NO,WAS NOT ACTIVELY LEAKING THEREFORE NO SHUTDOWN REQUESTED,,,0.0,11/9/15 8:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1973.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,YES,YES,,,0.0,337771.0,2000.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2154,2015,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/7/15 12:00,41.38284113,-110.822251,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,Y-GRADE,0.2,0.0,0.0,,,NO,THE PIPELINE WAS PREVIOUSLY SHUT DOWN,,,0.0,11/7/15 12:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1980.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,50.0,27530.0,0.0,0.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",0.2
