,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
3040,2013,18718,SUNOCO PIPELINE L.P.,12/20/13 12:00,40.80216,-76.60618,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.24,,0.24,,,NO,LINE WAS DOWN PER SCHEDULE.,,,0.0,12/20/13 12:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1965.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,,YES,,,,,8.0,5376.0,656869.0,345000.0,10000.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
3041,2013,9175,JAYHAWK PIPELINE LLC,12/20/13 9:42,39.277928,-99.652257,CRUDE OIL,,,67.0,,30.0,,,YES,,12/20/13 9:50,12/20/13 16:17,0.0,12/20/13 9:42,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,2008.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,3700.0,1950.0,7429.0,5000.0,2000.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
3042,2013,31663,NAVAJO NATION OIL AND GAS COMPANY,12/19/13 16:30,36.905274,-108.800237,CRUDE OIL,,,3.0,,2.0,,,YES,,12/19/13 16:00,12/21/13 8:00,0.0,12/19/13 16:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,YES,YES,,,200.0,1000.0,3000.0,1000.0,0.0,YES,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,
3043,2013,31684,PHILLIPS 66 PIPELINE LLC,12/13/13 13:35,36.649239,-97.161522,CRUDE OIL,,,200.0,,200.0,,,YES,,12/13/13 13:35,12/15/13 16:30,0.0,12/13/13 13:35,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968.0,CARBON STEEL,MECHANICAL PUNCTURE,0.7,0.1,,,NO,YES,YES,YES,YES,YES,,,,,20000.0,5000.0,10000.0,84879.0,70962.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY THIRD PARTY,
3044,2013,300,"PLAINS PIPELINE, L.P.",12/13/13 8:03,41.5652,-109.9803,CRUDE OIL,,,0.48,,0.48,,,NO,RELEASE OCCURED ON AUXILIARY PIPING AND DID NOT AFFECT OPERATIONS.,,,0.0,12/13/13 8:03,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,45.0,1400.0,1400.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
3045,2013,300,"PLAINS PIPELINE, L.P.",12/11/13 13:00,33.31601,-96.19278,CRUDE OIL,,,20.0,,20.0,,,YES,,12/11/13 14:08,12/13/13 5:23,0.0,12/11/13 13:55,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1960.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,2000.0,35000.0,55000.0,25000.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
3046,2013,9175,JAYHAWK PIPELINE LLC,12/11/13 12:36,38.814911,-99.566148,CRUDE OIL,,,142.5,,100.0,,,YES,,12/11/13 12:48,12/11/13 21:30,0.0,12/11/13 12:39,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1950.0,CARBON STEEL,MECHANICAL PUNCTURE,8,3.0,,,NO,YES,NO,YES,YES,NO,,,,,4250.0,1720.0,10380.0,8200.0,2500.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY),
3047,2013,31580,"MAGELLAN TERMINALS HOLDINGS, LP",12/11/13 9:00,29.75023,-95.20624,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.71,,0.71,,,NO,RELEASE FROM TANK DID NOT AFFECT THE PIPELINE OPERATION,,,0.0,12/11/13 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1999.0,CARBON STEEL,LEAK,,,OTHER,HOLE,NO,YES,NO,NO,,NO,YES,YES,YES,YES,73.0,265000.0,500.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
3048,2013,300,"PLAINS PIPELINE, L.P.",12/10/13 9:45,35.597478,-97.247747,CRUDE OIL,,,30.0,,30.0,,,YES,,12/10/13 9:55,12/19/13 8:00,0.0,12/10/13 10:25,PIPELINE RIGHT-OF-WAY,UNDERGROUND,2013.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,YES,YES,YES,,,30000.0,216000.0,185000.0,420000.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
3049,2013,32147,MARATHON PIPE LINE LLC,12/5/13 17:30,38.7893921,-89.06510432,CRUDE OIL,,,0.1,,0.1,,,NO,"LINE WAS ALREADY DOWN, PER SCHEDULE",,,0.0,12/5/13 17:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1968.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,YES,YES,30.0,173000.0,122000.0,0.0,0.0,NO,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,
3050,2013,18718,SUNOCO PIPELINE L.P.,12/5/13 16:12,35.9863,-96.7465,CRUDE OIL,,,7.0,,7.0,,,YES,,12/5/13 16:12,12/5/13 21:00,0.0,12/5/13 16:12,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1987.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,YES,YES,,,0.0,0.0,4533.0,4997.0,0.0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,
3051,2013,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",12/5/13 8:00,37.12022,-99.98155,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,0.01,0.01,0.0,,,YES,,12/5/13 8:38,12/11/13 17:11,,12/5/13 8:00,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1967.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,5.0,104000.0,1000.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0.02
3052,2013,22610,"MAGELLAN PIPELINE COMPANY, LP",12/3/13 9:00,38.83618,-101.75231,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,3.7,,3.7,,,YES,,12/3/13 9:26,12/3/13 17:25,,12/3/13 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,YES,YES,750.0,1000.0,3000.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
3053,2013,22855,"KOCH PIPELINE COMPANY, L.P.",12/1/13 8:11,27.839803,-97.531604,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.18,,0.18,,,YES,,12/1/13 8:15,12/1/13 11:43,0.0,12/1/13 8:11,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,15.0,5000.0,600.0,0.0,0.0,YES,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
3054,2013,18718,SUNOCO PIPELINE L.P.,11/30/13 9:30,29.787397,-94.40137,CRUDE OIL,,,0.24,,0.24,,,YES,,11/30/13 10:37,11/30/13 13:16,0.0,11/30/13 9:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,OTHER,SAMPLER VOLUME REGULATOR,,,,,,NO,YES,YES,,,21.0,445.0,952.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
3055,2013,38894,"THUNDER BASIN PIPELINE, LLC",11/27/13 10:30,42.917984,-105.240693,CRUDE OIL,,,15.0,,0.0,,,YES,,11/27/13 10:30,11/30/13 19:41,,11/27/13 10:30,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2013.0,CARBON STEEL,LEAK,,,OTHER,GASKET FAILURE,NO,YES,NO,NO,,NO,,,,,1200.0,2000.0,3000.0,75000.0,0.0,YES,NATURAL FORCE DAMAGE,TEMPERATURE,
3056,2013,22855,"KOCH PIPELINE COMPANY, L.P.",11/26/13 7:40,27.831131,-97.518106,CRUDE OIL,,,0.22,,0.22,,,YES,,11/26/13 8:09,11/27/13 11:30,0.0,11/26/13 7:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,18.0,13000.0,6196.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
3057,2013,30829,ENTERPRISE CRUDE PIPELINE LLC,11/25/13 15:30,34.2391,-97.5136,CRUDE OIL,,,20.0,,20.0,,,NO,NOT FLOWING AT THE TIME.,,,0.0,11/25/13 15:30,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,1950.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,YES,,,,2000.0,20000.0,5000.0,15000.0,25000.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
3058,2013,31684,PHILLIPS 66 PIPELINE LLC,11/24/13 6:55,33.828281,-98.638347,CRUDE OIL,,,160.0,,160.0,,,,,,,0.0,11/24/13 6:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,,,,,1600.0,20000.0,10000.0,270154.0,15000.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
3059,2013,32147,MARATHON PIPE LINE LLC,11/23/13 11:00,40.039849,-86.409788,CRUDE OIL,,,20.0,,20.0,,,YES,,11/23/13 11:00,11/23/13 14:47,0.0,11/23/13 11:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1970.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,1485.0,874500.0,144000.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
3060,2013,31672,"CHAPARRAL ENERGY, LLC",11/23/13 10:07,36.7889,-100.6198,CO2 (CARBON DIOXIDE),,,17.8,626.0,0.0,,,YES,,11/23/13 10:07,11/24/13 18:05,0.0,11/23/13 8:45,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968.0,CARBON STEEL,RUPTURE,,,,,NO,NO,NO,NO,,NO,,,,,3776.0,14000.0,2000.0,0.0,15000.0,YES,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),643.8
3061,2013,30829,ENTERPRISE CRUDE PIPELINE LLC,11/20/13 23:30,32.650565,-103.14003,CRUDE OIL,,,3.0,,3.0,,,YES,,11/20/13 23:30,11/21/13 10:00,,11/20/13 23:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,300.0,1000.0,0.0,6000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
3062,2013,30829,ENTERPRISE CRUDE PIPELINE LLC,11/20/13 15:20,32.079424,-103.178079,CRUDE OIL,,,0.2,,0.2,,,YES,,11/20/13 15:20,11/20/13 16:30,0.0,11/20/13 15:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,YES,YES,NO,,,,,25.0,1000.0,0.0,6000.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",
3063,2013,31476,ROSE ROCK MIDSTREAM L.P.,11/20/13 12:50,36.67346274,-97.19300732,CRUDE OIL,,,125.0,,125.0,,,YES,,11/20/13 13:00,11/23/13 15:30,0.0,11/20/13 12:50,PIPELINE RIGHT-OF-WAY,UNDERGROUND,,CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,NO,,,,,0.0,0.0,2000.0,0.0,0.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY),
3064,2013,32658,"HARVEST-MARKS PIPELINE, LLC",11/19/13 15:11,29.36586,-89.34615,CRUDE OIL,,,3.0,,1.0,,,YES,,11/19/13 15:20,11/21/13 13:30,0.0,11/19/13 15:11,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1953.0,CARBON STEEL,MECHANICAL PUNCTURE,1,0.5,,,NO,YES,NO,NO,,YES,,,,,300.0,50000.0,40000.0,20000.0,20000.0,YES,OTHER OUTSIDE FORCE DAMAGE,"DAMAGE BY BOATS, BARGES, DRILLING RIGS, OR OTHER MARITIME EQUIPMENT OR VESSELS SET ADRIFT OR WHICH HAVE OTHERWISE LOST THEIR MOORING",
3065,2013,31684,PHILLIPS 66 PIPELINE LLC,11/18/13 9:00,39.395483,-104.939441,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.2,,0.2,,,,,,,0.0,11/18/13 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,CONNECTION FAILURE,,,,,,,NO,,,,,25.0,0.0,0.0,1000.0,0.0,YES,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,
3066,2013,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/15/13 9:45,33.26013184,-92.63136292,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.23,,0.23,,,,,,,0.0,11/15/13 9:46,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OVERFILL OR OVERFLOW,,,,,,,,,,NO,,,,,35.0,500.0,0.0,1000.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",
3067,2013,18718,SUNOCO PIPELINE L.P.,11/14/13 12:00,35.69559,-97.59628,CRUDE OIL,,,7.0,,0.0,,,YES,,11/14/13 12:00,12/3/13 13:00,0.0,11/14/13 12:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1950.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,632.0,10000.0,5000.0,4000.0,0.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
3068,2013,2731,CHEVRON PIPE LINE CO,11/14/13 9:33,32.108042,-96.94382,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,4357.0,3473.0,0.0,,,YES,,11/14/13 9:45,11/21/13 7:00,700.0,11/14/13 9:33,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1988.0,CARBON STEEL,MECHANICAL PUNCTURE,1.5,4.0,,,NO,YES,NO,NO,,NO,,,,,338099.0,1500000.0,2000000.0,250000.0,0.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY),7830.0
3069,2013,31423,ENBRIDGE ENERGY MARKETING LLC,11/14/13 7:12,32.842833,-90.905417,CRUDE OIL,,,1.0,,1.0,,,YES,,11/14/13 7:16,11/17/13 7:30,0.0,11/14/13 7:12,PIPELINE RIGHT-OF-WAY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,YES,YES,,,100.0,23000.0,11000.0,25000.0,5000.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
3070,2013,18718,SUNOCO PIPELINE L.P.,11/13/13 11:08,31.15903,-94.67588,CRUDE OIL,,,1.0,,0.0,,,,,,,0.0,11/13/13 11:09,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,100.0,0.0,2272.0,1078.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
3071,2013,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",11/12/13 16:00,40.52243,-74.25384,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,1.0,,0.5,,,NO,,,,,11/12/13 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,,OTHER,,,,,,,,,,NO,,,,,0.0,0.0,0.0,14383.0,5000.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
3072,2013,300,"PLAINS PIPELINE, L.P.",11/10/13 18:00,35.317952,-97.243049,CRUDE OIL,,,1.7,,1.7,,,YES,,11/10/13 18:00,11/11/13 0:31,0.0,11/10/13 18:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,OTHER,THREADS PLUG FAILED /CORROSION,,,,,,NO,,,,,200.0,7500.0,3500.0,1000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
3073,2013,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",11/6/13 9:13,46.69,-92.06,CRUDE OIL,,,0.24,,0.24,,,NO,LINE 6 UNIT 4 WAS ONLY LOCKED OUT,,,0.0,11/6/13 9:13,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1988.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,YES,NO,,YES,YES,YES,YES,YES,0.0,7000.0,4200.0,20000.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
