,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
1290,2017,32147,MARATHON PIPE LINE LLC,12/20/17 11:09,39.632548,-87.284127,CRUDE OIL,,,0.2,,0.2,,,NO,UNIT ISOLATED FROM MAINLINE.,,,0.0,12/20/17 11:09,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,OTHER,BACKFLOW THROUGH DRAIN LINE.,NO,YES,NO,NO,,NO,,,,,12.0,0.0,650.0,0.0,0.0,NO,INCORRECT OPERATION,"VALVE LEFT OR PLACED IN WRONG POSITION, BUT NOT RESULTING IN A TANK, VESSEL, OR SUMP/SEPARATOR OVERFLOW OR FACILITY OVERPRESSURE",
1291,2017,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/18/17 12:00,29.9105,-94.0099,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.2,,0.2,,,NO,THE LINE WAS ALREADY SHUT-IN AT THE TIME,,,0.0,12/18/17 12:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,YES,YES,NO,YES,YES,YES,YES,650.0,9000.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,
1292,2017,11733,LOOP LLC,12/14/17 5:25,29.47,-90.25444,CRUDE OIL,,,6.67,,6.67,,,NO,INCOMING PL ALREADY S/D FOR THE SCHEDULED MAINTENANCE.  DELIVERIES CONTINUED.,,,0.0,12/14/17 6:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1980.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,NO,NO,NO,,YES,,,,,59.0,0.0,6639.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
1293,2017,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",12/13/17 4:06,29.912147,-95.619236,CRUDE OIL,,,28.0,,27.0,,,YES,,12/13/17 4:13,12/14/17 2:18,0.0,12/13/17 4:06,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2012.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,1810.0,97518.0,180000.0,80000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
1294,2017,32147,MARATHON PIPE LINE LLC,12/12/17 15:30,36.970815,-94.314771,CRUDE OIL,,,0.6,,0.6,,,NO,PIPELINE WAS ALREADY DOWN FOR PROJECT WORK.,,,0.0,12/12/17 15:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1949.0,CARBON STEEL,LEAK,,,OTHER,OVERFLOWED PUMP SEAL CAVITY.,NO,NO,NO,NO,,NO,,,,,34.0,0.0,1300.0,0.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
1295,2017,39504,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",12/12/17 10:03,29.707784,-95.230194,CRUDE OIL,,,3.0,,3.0,,,YES,,12/12/17 10:35,12/12/17 14:27,0.0,12/12/17 10:03,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,150.0,0.0,1000.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
1296,2017,31174,"SHELL PIPELINE CO., L.P.",12/11/17 13:10,30.008065,-90.400803,CRUDE OIL,,,0.24,,0.24,,,NO,"PROVER DOOR O-RING, ISOLATED PROVER FROM SOURCE AND DRAINED.",,,0.0,12/11/17 13:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,0.0,500.0,2500.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
1297,2017,31454,"NUSTAR LOGISTICS, L.P.",12/11/17 7:01,34.202081,-97.347599,CRUDE OIL,,,0.48,,0.48,,,YES,,12/11/17 7:01,12/11/17 20:56,0.0,12/11/17 7:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,27.0,1800.0,1440.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1298,2017,3445,DIXIE PIPELINE COMPANY LLC,12/11/17 3:50,33.362982,-83.447904,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,PROPANE,0.0,0.0,0.0,,,YES,,12/11/17 2:22,12/12/17 17:08,0.0,12/11/17 2:22,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,0.0,8588.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.0
1299,2017,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",12/9/17 9:38,41.514645,-87.450047,CRUDE OIL,,,0.48,,0.48,,,YES,,12/9/17 9:36,12/9/17 20:57,0.0,12/9/17 9:38,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2015.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,41.0,0.0,36894.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
1300,2017,25146,"EQUISTAR CHEMICALS, L.P.",12/9/17 6:20,29.041106,-95.366832,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,27.67,0.39,0.0,,,NO,LEAK WAS ON AN ISOLATED METER RUN.,,,0.0,12/9/17 6:20,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,YES,YES,1104.0,7000.0,1000.0,0.0,0.0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,28.060000000000002
1301,2017,30829,ENTERPRISE CRUDE PIPELINE LLC,12/8/17 1:00,28.949544,-95.430595,CRUDE OIL,,,2.0,,2.0,,,NO,DENSITOMETER WAS BLOCKED IN,,,0.0,12/8/17 1:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,100.0,3000.0,5000.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1302,2017,22610,"MAGELLAN PIPELINE COMPANY, LP",12/7/17 16:00,39.844973,-104.915381,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,1.19,,1.19,,,YES,,12/7/17 16:00,12/8/17 13:00,0.0,12/7/17 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1947.0,CARBON STEEL,LEAK,,,OTHER,PART OF THE RELIEF VALVE FAILD,NO,YES,NO,YES,YES,NO,YES,YES,YES,YES,200.0,5000.0,5000.0,0.0,0.0,YES,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,
1303,2017,31684,PHILLIPS 66 PIPELINE LLC,12/6/17 1:06,35.265278,-101.890833,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,35.0,,35.0,,,YES,,12/6/17 1:06,12/6/17 1:15,0.0,12/6/17 1:06,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,3500.0,5000.0,0.0,60000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1304,2017,2552,COLONIAL PIPELINE CO,12/5/17 6:18,40.5768,-74.2491,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,10.33,,10.33,,,NO,THE PUMP IS USED FOR SAMPLING AND WAS SHUT DOWN AT THE TIME,,,0.0,12/5/17 6:18,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2016.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,NO,NO,,NO,,,YES,YES,500.0,2000.0,5000.0,58540.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1305,2017,30829,ENTERPRISE CRUDE PIPELINE LLC,12/5/17 5:30,32.016044,-102.015809,CRUDE OIL,,,1.0,,1.0,,,NO,VALVE WAS CLOSED,,,0.0,12/5/17 5:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,50.0,0.0,2500.0,0.0,0.0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,
1306,2017,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/4/17 14:30,29.68136,-95.01673,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,RGP,35.0,0.0,0.0,,,NO,PIPELINE WAS DOWN FOR MAINTENANCE,,,0.0,12/4/17 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,OTHER,3/4INCH VALVE PARTIALLY OPEN,NO,NO,NO,NO,,NO,YES,YES,,,3000.0,0.0,0.0,0.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,35.0
1307,2017,30829,ENTERPRISE CRUDE PIPELINE LLC,12/3/17 14:30,32.021719,-102.016295,CRUDE OIL,,,20.0,,20.0,,,YES,,12/3/17 14:30,12/3/17 18:30,0.0,12/3/17 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,1000.0,0.0,15000.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
1308,2017,31130,DCP MIDSTREAM,12/2/17 11:55,29.827428,-94.940951,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,3.05,0.0,0.0,,,NO,EQUIPMENT WAS ISOLATED,,,0.0,12/2/17 11:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,TUBING BROKE IN HALF,NO,NO,NO,NO,,NO,YES,YES,YES,YES,85.0,200.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,3.05
1309,2017,32537,WYOMING PIPELINE COMPANY,12/2/17 6:00,43.66692,-105.06688,CRUDE OIL,,,33.0,,33.0,,,NO,PIPELINE WAS SHUT DOWN PRIOR TO THE RELEASE FOR MAINTENANCE.,,,0.0,12/2/17 6:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2017.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,0.0,5000.0,15000.0,0.0,0.0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,
1310,2017,18718,SUNOCO PIPELINE L.P.,12/1/17 17:30,42.90143,-82.50977,CRUDE OIL,,,1.0,,1.0,,,YES,,12/1/17 17:33,12/1/17 20:02,0.0,12/1/17 17:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,27.0,100.0,40750.0,5000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1311,2017,31618,ENTERPRISE PRODUCTS OPERATING LLC,11/29/17 23:35,30.0111,-94.0572,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.2,,0.2,,,YES,,11/29/17 23:35,11/30/17 2:40,0.0,11/29/17 23:35,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,YES,YES,20.0,50000.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1312,2017,30829,ENTERPRISE CRUDE PIPELINE LLC,11/29/17 19:45,29.759805,-96.148241,CRUDE OIL,,,1.0,,1.0,,,NO,SAMPLE SYSTEM WAS ISOLATED,,,0.0,11/29/17 19:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2011.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,55.0,25.0,2500.0,0.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
1313,2017,32683,INLAND CORPORATION,11/29/17 15:36,40.70919,-84.13149,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,8.0,,7.5,,,YES,,11/29/17 15:36,11/29/17 19:20,0.0,11/29/17 15:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2005.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,70.0,50916.0,61112.0,64000.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1314,2017,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",11/29/17 11:30,44.839036,-84.374795,CRUDE OIL,,,0.01,,0.01,,,YES,,11/28/17 12:40,11/29/17 23:26,0.0,11/29/17 11:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1953.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,0.0,58000.0,3000.0,12000.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",
1315,2017,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",11/28/17 9:00,32.879977,-103.305339,CRUDE OIL,,,45.0,,45.0,,,YES,,11/28/17 9:00,11/28/17 18:07,0.0,11/28/17 9:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1974.0,CARBON STEEL,MECHANICAL PUNCTURE,2,3.0,,,NO,YES,NO,YES,YES,NO,,,,,2000.0,7500.0,2000.0,10000.0,0.0,YES,EXCAVATION DAMAGE,EXCAVATION DAMAGE BY OPERATOR'S CONTRACTOR (SECOND PARTY),
1316,2017,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP,11/28/17 6:00,29.997998,-93.990199,CRUDE OIL,,,4.0,,4.0,,,NO,LINE WAS DOWN PER NORMAL SCHEDULING AT THE TIME OF DISCOVERY OF THE ACCIDENT,,,0.0,11/28/17 7:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1970.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,0.0,5000.0,3000.0,500.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
1317,2017,1845,"BUCKEYE PARTNERS, LP",11/27/17 7:00,40.54894482,-74.26054003,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.38,,0.38,,,NO,THE LINE WAS NOT ACTIVE AT THE TIME OF THE INCIDENT,,,0.0,11/27/17 7:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,NO,,NO,,,,,0.0,95000.0,15600.0,70000.0,0.0,YES,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION ACTIVITY,
1318,2017,31888,CENTURION PIPELINE L.P.,11/21/17 17:15,32.00539,-102.04479,CRUDE OIL,,,40.0,,40.0,,,NO,EXISTING VOLUME WAS PULLED FROM TANK TO CHANGE THE VALVE.,,,0.0,11/21/17 17:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",2011.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,2273.0,7800.0,18200.0,40000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
1319,2017,18092,"SFPP, LP",11/20/17 11:20,38.003958,-122.055376,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.35,,0.35,,,YES,,11/20/17 11:40,11/20/17 14:24,0.0,11/20/17 11:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1985.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,YES,YES,28.0,500.0,3870.0,0.0,0.0,NO,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,
