,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
3440,2012,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/21/12 16:20,29.718947,-95.059155,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.23,0.0,0.23,,,NO,THE PRODUCT LEAK OCCURED VIA A TANK ROOF DRAIN.,,,0.0,12/21/12 16:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1979.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,YES,YES,YES,NO,,,,,30.0,234000.0,1500.0,4000.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0.0
3441,2012,18718,SUNOCO PIPELINE L.P.,12/21/12 11:00,42.2748,-83.4048,CRUDE OIL,,,3.0,,3.0,,,YES,,12/21/12 11:11,6/5/13 16:30,,12/21/12 11:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,2012.0,CARBON STEEL,RUPTURE,,,,,NO,YES,NO,YES,YES,NO,,,,,300.0,1110105.0,23199.0,46879.0,35600.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
3442,2012,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,12/21/12 6:50,48.284494,-102.926272,CRUDE OIL,,,0.23,0.0,0.23,,,NO,WERE DOING A TANK TO TANK TRANSFER WITHIN THE FACILITY.,,,0.0,12/21/12 6:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012.0,CARBON STEEL,LEAK,,,OTHER,MISSING 1/2 INCH PLUG,NO,YES,NO,NO,,NO,,,,,20.0,0.0,37186.0,20238.0,19888.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.0
3443,2012,32147,MARATHON PIPE LINE LLC,12/20/12 9:05,38.377992,-82.605496,CRUDE OIL,,,0.48,0.0,0.48,,,YES,,12/20/12 9:17,12/20/12 21:55,0.0,12/20/12 9:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,0.0,19000.0,2000.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,0.0
3444,2012,31723,EXXONMOBIL REFINING AND SUPPLY COMPANY,12/19/12 13:30,30.479042,-91.202633,CRUDE OIL,,,0.3,0.0,0.3,,,NO,LINE WAS NOT OPERATING WHEN DISCOVERED,,,0.0,12/19/12 13:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,CONNECTION FAILURE,DEFINITIVE CAUSE UNKNOWN,,,,,,NO,,,,,0.0,0.0,0.0,0.0,0.0,YES,OTHER INCIDENT CAUSE,UNKNOWN,0.0
3445,2012,18718,SUNOCO PIPELINE L.P.,12/19/12 13:00,33.86379,-97.95413,CRUDE OIL,,,1.0,0.0,0.5,,,NO,THE SECTION OF STATION PIPING WAS NOT IN USE AT THE TIME,,,0.0,12/19/12 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,80.0,2800.0,0.0,0.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,0.5
3446,2012,32109,"ONEOK NGL PIPELINE, LLC",12/19/12 1:23,33.59202,-96.38146,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,6719.0,,0.0,,,YES,,12/19/12 2:31,12/22/12 9:00,0.0,12/19/12 1:54,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1981.0,CARBON STEEL,RUPTURE,,,,,NO,NO,NO,NO,,NO,,,,,205891.0,50000.0,0.0,0.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,
3447,2012,12628,MOBIL  PIPE  LINE COMPANY,12/18/12 13:00,30.049461,-94.069686,CRUDE OIL,,,4.25,,4.0,,,NO,RELEASE WAS ON AN IDLE LINE THAT WAS ALREADY SHUT DOWN.,,,0.0,12/18/12 13:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,OTHER,,,,,,,,,,NO,,,YES,YES,20.0,0.0,0.0,25000.0,0.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
3448,2012,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",12/17/12 11:00,37.05446,-96.18822,CRUDE OIL,,,100.0,0.0,100.0,,,YES,,12/17/12 11:00,12/22/12 8:00,0.0,12/17/12 11:10,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1940.0,CARBON STEEL,LEAK,,,OTHER,EXTERNAL GROOVING CORROSION,NO,YES,NO,YES,YES,NO,,,,,8925.0,65000.0,35000.0,1400000.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,0.0
3449,2012,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",12/17/12 8:17,40.97604,-96.4566,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,ANHYDROUS AMMONIA,,23.81,0.0,0.0,,,YES,,12/17/12 8:17,12/19/12 8:30,,12/17/12 8:17,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,NO,,,,,1862.0,14819.0,11889.0,141625.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",23.81
3450,2012,18718,SUNOCO PIPELINE L.P.,12/16/12 9:00,39.8458,-75.4222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,3.1,0.0,3.1,,,NO,THIS SEGMENT OF PIPING WAS INACTIVE AT THE TIME OF THE RELEASE.,,,0.0,12/16/12 9:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,OTHER,BUTTERFLY VALVE BOTTOM GASKET,,,,,,NO,,,,,0.0,5000.0,4000.0,2000.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0.0
3451,2012,2552,COLONIAL PIPELINE CO,12/14/12 16:00,37.66279,-78.2375,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.45,0.0,0.45,,,NO,SECTION WAS ISOLATED,,,,12/14/12 16:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,,,LEAK,,,PINHOLE,,,,,,,NO,,,,,88.0,3500.0,6000.0,5000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,0.0
3452,2012,32080,"CCPS TRANSPORTATION, LLC",12/14/12 8:30,35.59243,-96.30796,CRUDE OIL,,,38.5,0.0,38.5,,,NO,M/L AND STA ARE OPERATING.  SUMP WILL BE EMPTIED MANUALLY UNTIL REPAIR COMPLETE.,,,0.0,12/14/12 8:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2009.0,MATERIAL OTHER THAN CARBON STEEL,RUPTURE,,,,,NO,YES,NO,NO,,NO,,,,,7000.0,40000.0,50000.0,60000.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0.0
3453,2012,12624,MOBIL CORP,12/11/12 13:30,29.9771376,-94.0563685,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.3,0.0,0.3,,,NO,,,,,,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OVERFILL OR OVERFLOW,,,,,,,,,,NO,,,,,100.0,300.0,0.0,0.0,1500.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.0
3454,2012,30829,ENTERPRISE CRUDE PIPELINE LLC,12/10/12 16:20,29.712258,-95.880858,CRUDE OIL,,,5.0,,5.0,,,YES,,12/10/12 16:30,12/17/12 8:00,0.0,12/10/12 16:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2004.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,500.0,125000.0,1500.0,11000.0,0.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
3455,2012,9175,JAYHAWK PIPELINE LLC,12/10/12 14:45,38.338614,-97.676694,CRUDE OIL,,,7.3,0.0,2.0,,,YES,,12/10/12 14:45,12/10/12 18:00,,12/10/12 14:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2011.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,YES,NO,YES,YES,NO,,,,,450.0,3000.0,3000.0,2000.0,0.0,NO,NATURAL FORCE DAMAGE,TEMPERATURE,5.3
3456,2012,1845,"BUCKEYE PARTNERS, LP",12/10/12 11:00,40.505602,-74.642893,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,48.0,,16.0,,,YES,,12/10/12 11:00,12/18/12 7:19,,12/10/12 11:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1974.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,YES,,,YES,YES,0.0,65735.0,47583.0,0.0,0.0,YES,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,
3457,2012,31174,"SHELL PIPELINE CO., L.P.",12/5/12 17:00,30.15735228,-93.04560277,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,ETHYLENE,329.0,4925.0,0.0,,,YES,,12/5/12 17:00,12/9/12 7:30,0.0,12/5/12 17:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1990.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,218500.0,25000.0,250000.0,0.0,0.0,YES,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,5254.0
3458,2012,7063,HARBOR PIPELINE CO,12/3/12 7:47,40.6084,-74.2222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,,,5.3,0.0,5.3,,,YES,,12/3/12 7:48,12/3/12 21:30,0.0,12/3/12 8:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2001.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,NO,NO,NO,,NO,,,,,670.0,0.0,23025.0,10000.0,15000.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",0.0
3459,2012,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/1/12 20:44,32.113857,-101.255144,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.1,0.0,0.0,,,YES,,12/1/12 20:44,12/2/12 0:17,0.0,12/1/12 20:44,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,0.0,7000.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.1
3460,2012,2552,COLONIAL PIPELINE CO,12/1/12 11:19,30.909265,-90.871663,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,2.65,0.0,2.65,,,YES,,12/1/12 11:54,12/1/12 14:30,,12/1/12 11:19,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,OVERFILL OR OVERFLOW,,,,,,,,,,NO,,,,,265.0,0.0,18000.0,7000.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",0.0
3461,2012,32099,ENERGY TRANSFER COMPANY,12/1/12 10:35,28.894955,-97.759029,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,1187.69,0.0,0.0,,,YES,,12/1/12 14:02,12/1/12 16:43,0.0,12/1/12 13:14,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2012.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,NO,NO,NO,,NO,,,,,43897.0,0.0,0.0,0.0,0.0,YES,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING OR FITTING,1187.69
3462,2012,2552,COLONIAL PIPELINE CO,11/28/12 21:30,29.71816,-95.17971,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,11.0,0.0,11.0,,,NO,PIPELINE WAS SHUTDOWN AS SCHEDULED AT THE TIME OF THE RELEASE,,,,11/28/12 23:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1980.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,YES,YES,1311.0,100000.0,200000.0,0.0,0.0,NO,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",0.0
3463,2012,30777,MOTIVA ENTERPRISE LLC,11/26/12 12:32,29.87283,-93.95767,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,23.0,0.0,0.0,,,YES,,11/26/12 12:32,,0.0,11/26/12 12:32,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1951.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,YES,YES,YES,,,2814.0,50000.0,0.0,67015.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,23.0
3464,2012,32481,"BKEP CRUDE, LLC",11/26/12 10:00,36.0191,-96.7569,CRUDE OIL,,,2.0,0.0,0.0,,,NO,LEAK OCCURRED ON TANK MIXER,,,0.0,11/26/12 10:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,160.0,498.0,1758.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,2.0
3465,2012,22610,"MAGELLAN PIPELINE COMPANY, LP",11/25/12 13:02,39.15386,-94.62234,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.1,0.0,0.0,,,YES,,11/25/12 13:02,11/30/12 16:13,0.0,11/25/12 13:02,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1966.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,YES,YES,YES,YES,YES,3.0,52529.0,9945.0,0.0,0.0,YES,CORROSION FAILURE,EXTERNAL CORROSION,0.1
3466,2012,1845,"BUCKEYE PARTNERS, LP",11/25/12 2:05,38.585632,-90.178975,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.24,,0.24,,,NO,PIPELINE WAS NOT RUNNING AT THE TIME OF DISCOVERY.,,,0.0,11/25/12 2:05,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,YES,YES,,,0.0,5800.0,1300.0,0.0,5100.0,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",
3467,2012,300,"PLAINS PIPELINE, L.P.",11/24/12 8:50,35.019374,-119.063134,CRUDE OIL,,,600.0,0.0,600.0,,,YES,,11/24/12 8:50,11/24/12 15:00,0.0,11/24/12 8:50,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1983.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,4000.0,71000.0,60000.0,12000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,0.0
3468,2012,4805,EXPLORER PIPELINE CO,11/24/12 7:08,30.84377614,-95.49514204,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,86.0,0.0,86.0,,,YES,,11/24/12 7:18,11/24/12 15:30,0.0,11/24/12 8:34,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1971.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,6700.0,30000.0,200000.0,259000.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0.0
3469,2012,31822,SUNCOR ENERGY (USA) PIPELINE CO.,11/23/12 10:30,42.225925,-104.686441,CRUDE OIL,,,20.0,,15.0,,,NO,LEAK ON BLEND PUMP PROVER LINE; CONTAINED IN TANK 1 DIKE,,,0.0,11/23/12 10:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,2004.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,,,,,500.0,5000.0,0.0,10000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
