,IYEAR,OPERATOR_ID,NAME,LOCAL_DATETIME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,COMMODITY_SUBTYPE,COMMODITY_DETAILS,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATAL,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,SHUTDOWN_EXPLAIN,SHUTDOWN_DATETIME,RESTART_DATETIME,NUM_PUB_EVACUATED,INCIDENT_IDENTIFIED_DATETIME,LOCATION_TYPE,INCIDENT_AREA_TYPE,INSTALLATION_YEAR,MATERIAL_INVOLVED,RELEASE_TYPE,PUNCTURE_AXIAL,PUNCTURE_CIRCUM,LEAK_TYPE,LEAK_TYPE_OTHER,WILDLIFE_IMPACT_IND,SOIL_CONTAMINATION,LONG_TERM_ASSESSMENT,REMEDIATION_IND,SOIL_REMED_IND,WATER_CONTAM_IND,OTHER_POP_IND,OTHER_POP_YES_NO,USA_DRINKING_IND,USA_DRINKING_YES_NO,EST_COST_GAS_RELEASED,EST_COST_PROP_DAMAGE,EST_COST_EMERGENCY,EST_COST_ENVIRONMENTAL,EST_COST_OTHER,PART_C_QUESTION_2_IND,CAUSE,CAUSE_DETAILS,net_spill
2585,2014,300,"PLAINS PIPELINE, L.P.",12/17/14 13:30,42.851147,-106.357092,CRUDE OIL,,,0.24,,0.24,,,NO,THE STATION WAS ALREADY SHUT DOWN PRIOR TO THE ACCIDENT.,,,0.0,12/17/14 13:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1970.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,,,,,15.0,500.0,12000.0,1500.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2586,2014,1845,"BUCKEYE PARTNERS, LP",12/17/14 9:40,41.643229,-87.467121,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,2.38,,1.9,,,NO,THE TANK NEEDS TO BE EMPTIED TO REPAIR THE VALVE.,,,0.0,12/17/14 9:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,YES,YES,0.0,1500.0,10000.0,15000.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2587,2014,4906,EXXONMOBIL PIPELINE CO,12/15/14 13:00,29.579031,-96.076544,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,0.36,,0.36,,,NO,"RELEASE WAS DISCOVERED DURING A HYDROTEST, PIPELINE ALREADY DOWN.",,,0.0,12/15/14 13:00,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1962.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,,,,,15.0,50000.0,0.0,20000.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,ORIGINAL MANUFACTURING-RELATED (NOT GIRTH WELD OR OTHER WELDS FORMED IN THE FIELD),
2588,2014,31056,ASIG - HONOLULU,12/14/14 14:00,21.31774,-157.89055,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,1300.0,,820.0,,,NO,TANK WAS REMOVED FROM SERVICE 1/7/15,,,0.0,12/14/14 14:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES",1973.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,YES,YES,YES,YES,YES,YES,,,166000.0,0.0,400000.0,2250000.0,0.0,NO,CORROSION FAILURE,EXTERNAL CORROSION,
2589,2014,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",12/13/14 16:06,40.162536,-101.529805,CRUDE OIL,,,1.19,,0.0,,,NO,ISOLATED LEAK; SHUT DOWN NOT REQUIRED,,,0.0,12/13/14 17:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,YES,YES,NO,,,,,65.0,1000.0,12410.0,6069.0,0.0,NO,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,
2590,2014,32537,WYOMING PIPELINE COMPANY,12/11/14 10:00,43.66693333,-105.0670667,CRUDE OIL,,,5.0,,5.0,,,NO,CLAMP FAILED DURING METER PROVING,,,0.0,12/11/14 10:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,100.0,7185.0,1730.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2591,2014,1845,"BUCKEYE PARTNERS, LP",12/11/14 9:55,41.644934,-87.47608,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,OTHER HVL,PROPYLENE,0.12,0.0,0.0,,,NO,THE ACCIDENT OCCURRED DURING A MAINTENANCE ACTIVITY AND WAS ALREADY SHUT DOWN.,,,0.0,12/11/14 9:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,OTHER,UNKNOWN,NO,NO,NO,NO,,NO,,,YES,YES,50.0,1500.0,0.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0.12
2592,2014,300,"PLAINS PIPELINE, L.P.",12/11/14 8:45,28.526987,-99.223782,CRUDE OIL,,,1.0,,1.0,,,YES,,12/11/14 8:46,12/11/14 10:38,0.0,12/11/14 8:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2013.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,50.0,11500.0,0.0,500.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2593,2014,15674,PLANTATION PIPE LINE CO,12/11/14 6:50,34.545017,-82.50691,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.0,,0.0,,,NO,THE PIPELINE WAS ALREADY SHUTDOWN FOR PIPELINE REPAIR,,,0.0,12/11/14 6:50,PIPELINE RIGHT-OF-WAY,ABOVEGROUND,1968.0,CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,,,,,0.0,0.0,0.0,0.0,0.0,YES,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
2594,2014,2552,COLONIAL PIPELINE CO,12/10/14 14:54,33.85623,-84.63053,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,22.6,,2.0,,,NO,COOLING TOWER IMMEDIATELY ISOLATED FROM MAIN LINE.,,,0.0,12/10/14 14:55,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1978.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CRACK,,NO,NO,NO,NO,,NO,,,,,2290.0,41548.0,19250.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
2595,2014,1845,"BUCKEYE PARTNERS, LP",12/10/14 14:12,40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,1.0,,1.0,,,YES,,12/10/14 14:55,12/10/14 18:22,0.0,12/10/14 15:15,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,91.0,0.0,15160.0,0.0,249.0,NO,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
2596,2014,31684,PHILLIPS 66 PIPELINE LLC,12/10/14 0:20,35.646475,-119.955655,CRUDE OIL,,,0.79,,0.79,,,YES,,12/10/14 0:20,12/11/14 1:00,0.0,12/10/14 0:20,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,UNDERGROUND,1952.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,50.0,23000.0,30000.0,10000.0,0.0,NO,CORROSION FAILURE,INTERNAL CORROSION,
2597,2014,18092,"SFPP, LP",12/9/14 9:10,38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,0.01,,0.01,,,YES,,12/9/14 9:18,12/9/14 9:30,0.0,12/9/14 9:10,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,"TANK, INCLUDING ATTACHED APPURTENANCES",1967.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,,,YES,YES,1.0,130000.0,20000.0,500.0,0.0,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",
2598,2014,32258,KINDER MORGAN COCHIN LLC,12/9/14 0:22,46.370782,-97.467557,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,OTHER,CONDENSATE,5.7,,5.7,,,YES,,12/9/14 0:24,12/9/14 19:49,0.0,12/9/14 0:22,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,YES,YES,NO,,,,,570.0,1500.0,5170.0,174105.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2599,2014,30829,ENTERPRISE CRUDE PIPELINE LLC,12/8/14 18:00,32.000452,-102.26999,CRUDE OIL,,,35.0,,35.0,,,NO,THE LEAK WAS ISOLATED WITH A VALVE AT THE LEAKING GAUGE.,,,0.0,12/8/14 18:00,"ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",ABOVEGROUND,,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,2450.0,7500.0,20000.0,5000.0,0.0,NO,EQUIPMENT FAILURE,"FAILURE OF EQUIPMENT BODY (EXCEPT PUMP), TANK PLATE, OR OTHER MATERIAL",
2600,2014,15674,PLANTATION PIPE LINE CO,12/8/14 16:08,34.544428,-82.507594,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GASOLINE (NON-ETHANOL),,8800.0,,4978.0,,,YES,,12/8/14 16:08,12/12/14 6:19,0.0,12/8/14 16:05,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1968.0,CARBON STEEL,LEAK,,,CRACK,,NO,YES,YES,YES,YES,YES,,,,,512500.0,327500.0,423000.0,2575000.0,0.0,YES,INCORRECT OPERATION,OTHER INCORRECT OPERATION,
2601,2014,31888,CENTURION PIPELINE L.P.,12/8/14 12:52,32.15603,-102.16955,CRUDE OIL,,,20.0,,1.0,,,YES,,12/8/14 13:00,12/8/14 21:41,0.0,12/8/14 12:52,PIPELINE RIGHT-OF-WAY,UNDERGROUND,2012.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,YES,NO,YES,YES,NO,,,,,1400.0,2500.0,8000.0,86000.0,0.0,YES,CORROSION FAILURE,INTERNAL CORROSION,
2602,2014,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",12/8/14 9:30,45.97528,-86.24556,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.0,0.0,0.0,,,YES,,12/8/14 9:30,12/9/14 15:30,0.0,12/8/14 9:30,PIPELINE RIGHT-OF-WAY,UNDERGROUND,1953.0,CARBON STEEL,LEAK,,,PINHOLE,,NO,NO,NO,NO,,NO,YES,YES,YES,YES,0.0,214500.0,0.0,0.0,0.0,YES,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED",0.0
2603,2014,31618,ENTERPRISE PRODUCTS OPERATING LLC,12/7/14 18:43,29.76621,-95.012446,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.24,,0.24,,,YES,,12/7/14 18:44,12/18/14 19:00,0.0,12/9/14 0:01,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,OTHER,GASKET FAILURE,,,,,,NO,,,,,40.0,1000.0,1000.0,0.0,0.0,NO,INCORRECT OPERATION,PIPELINE OR EQUIPMENT OVERPRESSURED,
2604,2014,31555,KINDER MORGAN CO2 CO. LP,12/6/14 5:16,31.1158,-102.2931,CO2 (CARBON DIOXIDE),,,31.8,0.0,0.0,,,NO,VALVE KEPT RESETTING,,,0.0,12/6/14 5:16,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2010.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,NO,NO,NO,,NO,,,,,141.0,1300.0,200.0,0.0,0.0,NO,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,31.8
2605,2014,31684,PHILLIPS 66 PIPELINE LLC,12/6/14 2:40,29.717845,-95.178373,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.55,,0.55,,,NO,SYSTEM WAS DOWN AT THE TIME OF SEAL FAIL. NO IMPACT TO OPERATIONS.,,,0.0,12/6/14 2:40,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,YES,NO,100.0,0.0,0.0,7500.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2606,2014,32258,KINDER MORGAN COCHIN LLC,12/5/14 12:03,41.01816,-88.015049,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,OTHER,CONDENSATE,0.42,,0.42,,,YES,,12/5/14 12:03,12/5/14 13:26,0.0,12/5/14 12:03,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,YES,YES,NO,,,,,2.0,1350.0,1000.0,50.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2607,2014,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",12/3/14 8:45,46.69354,-92.049,CRUDE OIL,,,5.95,,5.95,,,NO,LINE WAS ALREADY SHUT DOWN FOR ROUTINE MAINTENANCE,,,0.0,12/3/14 8:45,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,CONNECTION FAILURE,,NO,YES,NO,NO,,NO,YES,YES,YES,YES,168.0,19784.0,15976.0,5950.0,0.0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,
2608,2014,300,"PLAINS PIPELINE, L.P.",12/2/14 18:16,44.94151,-108.8267,CRUDE OIL,,,4.0,,4.0,,,YES,,12/2/14 18:59,12/3/14 12:05,0.0,12/2/14 18:59,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,CARBON STEEL,LEAK,,,SEAL OR PACKING,,NO,YES,NO,NO,,NO,,,,,260.0,3700.0,6500.0,3500.0,0.0,NO,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,
2609,2014,32109,"ONEOK NGL PIPELINE, LLC",11/30/14 14:30,34.462837,-97.688497,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID),,0.24,0.0,0.0,,,YES,,11/30/14 14:30,11/30/14 15:00,0.0,11/30/14 14:30,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2010.0,MATERIAL OTHER THAN CARBON STEEL,OTHER,,,,,NO,NO,NO,NO,,NO,YES,YES,,,25.0,250.0,100.0,0.0,0.0,NO,INCORRECT OPERATION,EQUIPMENT NOT INSTALLED PROPERLY,0.24
2610,2014,300,"PLAINS PIPELINE, L.P.",11/30/14 7:29,42.23326,-104.68633,CRUDE OIL,,,2.0,,2.0,,,YES,,11/30/14 7:29,11/30/14 15:00,,11/30/14 7:29,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,,LEAK,,,SEAL OR PACKING,,,,,,,NO,,,,,130.0,1000.0,3770.0,1500.0,0.0,NO,EQUIPMENT FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,
2611,2014,300,"PLAINS PIPELINE, L.P.",11/26/14 22:00,32.99344,-102.78992,CRUDE OIL,,,50.0,,50.0,,,YES,,11/26/14 22:12,11/27/14 1:08,0.0,11/26/14 22:00,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,1953.0,CARBON STEEL,OVERFILL OR OVERFLOW,,,,,NO,YES,NO,NO,,NO,,,,,1600.0,43000.0,1500.0,0.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",
2612,2014,30829,ENTERPRISE CRUDE PIPELINE LLC,11/26/14 10:27,29.760156,-96.148478,CRUDE OIL,,,0.4,,0.4,,,NO,THIS DID NOT INTERFERE WITH LOCAL OPERATIONS.,,,0.0,11/26/14 10:27,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,,CARBON STEEL,OTHER,,,,,NO,YES,NO,NO,,NO,,,,,15.0,500.0,0.0,0.0,0.0,NO,INCORRECT OPERATION,"TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW",
2613,2014,4805,EXPLORER PIPELINE CO,11/25/14 22:07,35.97916323,-96.00824525,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,"DIESEL, FUEL OIL, KEROSENE, JET FUEL",,0.2,,0.2,,,NO,DEVICE ISOLATED FROM PIPELINE,,,0.0,11/25/14 22:07,TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,ABOVEGROUND,2014.0,MATERIAL OTHER THAN CARBON STEEL,LEAK,,,CRACK,,NO,YES,NO,NO,,NO,YES,YES,,,20.0,50.0,2650.0,0.0,0.0,NO,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,
