,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
2150,2015,ENTERPRISE CRUDE PIPELINE LLC,29.526883,-95.104507,CRUDE OIL,1.5,0.0,1.5,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.526813,-95.10443,1.0,rooftop,19341,Old Galveston Rd,,,Webster,TX,Harris County,77598,US,Harris,0.0,1
2156,2015,ENTERPRISE CRUDE PIPELINE LLC,29.345358,-94.93561,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.345358,-94.93561,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2157,2015,"ONEOK NGL PIPELINE, LLC",29.86,-94.9017,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.860729,-94.901605,0.99,rooftop,10741,Barbers Rd,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,0.1,1
2159,2015,ENTERPRISE CRUDE PIPELINE LLC,28.948749,-95.432151,CRUDE OIL,0.01,0.0,0.01,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,28.947451,-95.432844,0.99,rooftop,6125,Sh,,,Freeport,TX,Brazoria County,77541,US,Brazoria,0.0,1
2160,2015,VALERO PARTNERS OPERATING CO. LLC,36.274497,-100.812197,CRUDE OIL,35.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,OTHER,,36.27365,-100.812773,0.99,rooftop,13627,Hwy 70,,,Perryton,TX,Ochiltree County,79070,US,Ochiltree,30.0,1
2166,2015,VALERO TERMINALING AND DISTRIBUTION COMPANY,29.878747,-94.271826,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,24.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.87945,-94.270419,0.99,rooftop,16151,Craigen Rd,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,24.0,1
2167,2015,ENTERPRISE CRUDE PIPELINE LLC,29.93538,-94.49051,CRUDE OIL,0.3,0.0,0.3,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.93538,-94.49051,0.06,nearest_place,,,,,Winnie,TX,Liberty County,77665,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2170,2015,CENTURION PIPELINE L.P.,32.9689722,-102.769167,CRUDE OIL,98.0,0.0,60.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.968734,-102.770722,0.99,rooftop,2871,County Rd 345,,,Denver City,TX,Yoakum County,79323,US,Yoakum,38.0,1
2171,2015,"VITOL MIDSTREAM, LLC",31.9525,-101.826667,CRUDE OIL,24.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,OTHER,,31.9525,-101.826667,0.04,nearest_place,,,,,Midland,TX,Midland County,79708,US,TIGER/Line® dataset from the US Census Bureau,19.0,1
2174,2015,SUNOCO PIPELINE L.P.,30.07313,-94.78327,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,30.073848,-94.782355,0.99,rooftop,2350,N Main St,,,Liberty,TX,Liberty County,77575,US,Liberty,0.0,1
2178,2015,SUNOCO PIPELINE L.P.,30.07415,-94.41013,CRUDE OIL,5.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.07529,-94.417328,0.93,nearest_street,3201,Nome Spur Rd,,,Nome,TX,Jefferson County,77629,US,TIGER/Line® dataset from the US Census Bureau,3.0,1
2179,2015,ENTERPRISE CRUDE PIPELINE LLC,32.021211,-102.012516,CRUDE OIL,45.0,0.0,45.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.020213,-102.018264,0.94,nearest_street,1179,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2180,2015,SUNOCO PIPELINE L.P.,30.01172,-94.4075,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.016558,-94.409165,0.94,nearest_street,19099,Rodeo Dr,,,Nome,TX,Jefferson County,77629,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2181,2015,KINDER MORGAN WINK PIPELINE LLC ,31.76762,-103.17699,CRUDE OIL,14.0,0.0,14.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.767828,-103.177301,1.0,rooftop,6949,County Rd 201,,,Wink,TX,Winkler County,79789,US,Winkler,0.0,1
2182,2015,ENTERPRISE CRUDE PIPELINE LLC,28.951204,-95.433627,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,28.951204,-95.433627,0.09,nearest_place,,,,,Lake Jackson,TX,Brazoria County,77566,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2183,2015,CITGO PIPELINE CO,30.145766,-94.404044,CRUDE OIL,1064.0,0.0,1044.0,NO,,NO,,NO,CARBON STEEL,OTHER,,30.145578,-94.403595,1.0,rooftop,530,Highway 326 N,,,Sour Lake,TX,Hardin County,77659,US,Hardin,20.0,1
2184,2015,"PLAINS PIPELINE, L.P.",32.511567,-94.850293,CRUDE OIL,40.0,0.0,40.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,32.51105,-94.850809,1.0,rooftop,1704,State Highway 42 N,,,White Oak,TX,Gregg County,75693,US,Gregg,0.0,1
2185,2015,DOUBLE EAGLE PIPELINE LLC,28.43916,-98.334664,CRUDE OIL,1.7,0.0,1.7,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,28.43916,-98.334664,0.17,nearest_place,,,,,Calliham,TX,McMullen County,78007,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2186,2015,"MAGELLAN TERMINALS HOLDINGS, LP",29.74734,-95.20455,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,522.0,0.0,517.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.747823,-95.212612,0.93,nearest_street,2276,Federal Rd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,5.0,1
2187,2015,ENTERPRISE CRUDE PIPELINE LLC,32.021937,-102.016177,CRUDE OIL,100.0,0.0,100.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.022186,-102.018882,0.96,nearest_street,1280,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2188,2015,ENTERPRISE PRODUCTS OPERATING LLC,35.539578,-101.896958,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.5,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.539578,-101.896958,0.07,nearest_place,,,,,Masterson,TX,Potter County,79058,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
2189,2015,ENTERPRISE CRUDE PIPELINE LLC,29.345095,-94.935211,CRUDE OIL,100.0,0.0,100.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.345095,-94.935211,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2192,2015,EXXONMOBIL PIPELINE CO,29.73667,-95.02522,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.89,0.0,0.89,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.742632,-95.027575,0.93,nearest_street,17,Bayvilla Dr,,,Baytown,TX,Harris County,77520,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2194,2015,"MEDALLION OPERATING COMPANY, LLC",31.54937,-101.363,CRUDE OIL,2.0,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.54937,-101.363,0.04,nearest_place,,,,,Big Lake,TX,Reagan County,76932,US,TIGER/Line® dataset from the US Census Bureau,2.0,1
2196,2015,"MAGELLAN TERMINALS HOLDINGS, LP",29.7525,-95.20551,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.752983,-95.205299,1.0,rooftop,12672,Industrial Rd,,,Houston,TX,Harris County,77015,US,City of Houston,0.0,1
2197,2015,"NUSTAR LOGISTICS, L.P.",34.105033,-98.84851,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.41,0.0,0.41,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.105489,-98.845971,0.96,nearest_street,10500,E Lalk Rd,,,Electra,TX,Wichita County,76360,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2200,2015,SUNOCO PIPELINE L.P.,30.61843,-94.96992,CRUDE OIL,10.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.617783,-94.971314,0.99,rooftop,2239,W FM 1988,,,Livingston,TX,Polk County,77351,US,Polk,10.0,1
2202,2015,SUNOCO PIPELINE L.P.,31.15885,-94.67583,CRUDE OIL,0.6,0.0,0.6,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,31.16025,-94.675953,0.99,rooftop,6796,Farm To Market Rd 1818,,,Diboll,TX,Angelina County,75941,US,Angelina,0.0,1
2203,2015,KINDER MORGAN WINK PIPELINE LLC ,31.80148,-103.79509,CRUDE OIL,17.0,0.0,9.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.80148,-103.79509,0.07,nearest_place,,,,,Orla,TX,Loving County,79770,US,TIGER/Line® dataset from the US Census Bureau,8.0,1
2208,2015,GULF STATE PIPELINE CO INC,30.294432,-94.111877,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,30.294432,-94.111877,0.12,nearest_place,,,,,Evadale,TX,Jasper County,77615,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2213,2015,"KOCH PIPELINE COMPANY, L.P.",29.978557,-93.936008,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.38,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.977275,-93.93455,0.99,rooftop,517,Pine St,,,Sour Lake,TX,Jefferson County,77659,US,Jefferson,1.38,1
2215,2015,ENTERPRISE PRODUCTS OPERATING LLC,29.91125,-94.010521,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,29.909074,-94.013875,0.95,nearest_street,6553,W Port Arthur Rd,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2216,2015,PHILLIPS 66 PIPELINE LLC,29.99103,-93.989175,CRUDE OIL,0.38,0.0,0.38,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.987979,-93.982982,0.93,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2217,2015,"PLAINS PIPELINE, L.P.",32.53198,-100.83048,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,32.531673,-100.830696,1.0,rooftop,3250,County Rd 4156,,,Hermleigh,TX,Scurry County,79526,US,Scurry,0.0,1
2218,2015,PHILLIPS 66 PIPELINE LLC,35.535471,-101.442106,CRUDE OIL,6.25,0.0,6.25,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.535471,-101.442106,0.06,nearest_place,,,,,Philrich,TX,Carson County,79007,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2225,2015,"PLAINS PIPELINE, L.P.",31.13735,-102.19177,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.13671,-102.193007,0.99,rooftop,800,County Rd 400,,,Mc Camey,TX,Upton County,79752,US,Upton,0.0,1
2226,2015,COLONIAL PIPELINE CO,29.71897,-95.1793,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,38.7,0.0,38.5,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.718772,-95.179564,1.0,rooftop,302,Jefferson,,,Pasadena,TX,Harris County,77506,US,City of Houston,0.20000000000000284,1
2227,2015,"ONEOK NGL PIPELINE, LLC",32.43048,-100.05672,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,6.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.429138,-100.059212,0.96,nearest_street,3798,Farm To Market Rd 126,,,Merkel,TX,Taylor County,79536,US,TIGER/Line® dataset from the US Census Bureau,6.0,1
2228,2015,"PLAINS PIPELINE, L.P.",31.42565,-102.32753,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.42565,-102.32753,0.21,nearest_place,,,,,Crane,TX,Crane County,79731,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2229,2015,ENTERPRISE CRUDE PIPELINE LLC,34.0599,-98.568937,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,34.055842,-98.565751,0.94,nearest_street,7559,Roller Rd,,,Burkburnett,TX,Wichita County,76354,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2231,2015,SUNOCO PIPELINE L.P.,32.49804,-98.63654,CRUDE OIL,2.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.498202,-98.636465,1.0,rooftop,850,County Rd 471,,,Ranger,TX,Eastland County,76470,US,Eastland,2.0,1
2234,2015,ENTERPRISE CRUDE PIPELINE LLC,32.47696,-102.633799,CRUDE OIL,0.1,0.0,0.1,NO,,NO,,YES,CARBON STEEL,OTHER,,32.463169,-102.628378,0.9,nearest_street,941,NW 7000,,,Andrews,TX,Andrews County,79714,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2236,2015,"MAGELLAN TERMINALS HOLDINGS, LP",29.74863,-95.20251,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13.21,0.0,13.21,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.747823,-95.212612,0.92,nearest_street,2276,Federal Rd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2238,2015,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.01,0.0,0.01,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2241,2015,HARVEST PIPELINE COMPANY,28.059862,-97.687872,CRUDE OIL,150.0,0.0,35.0,NO,,NO,,YES,CARBON STEEL,OTHER,,28.059664,-97.687747,1.0,rooftop,9012,County Rd 1541,,,Mathis,TX,San Patricio County,78368,US,San Patricio,115.0,1
2243,2015,"PLAINS PIPELINE, L.P.",32.0126,-102.02798,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,32.011579,-102.0298,0.96,nearest_street,3416,Industrial Ave,,,Midland,TX,Midland County,79706,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2246,2015,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,200.0,0.0,180.0,NO,,NO,,YES,CARBON STEEL,OTHER,,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
2247,2015,MARATHON PIPE LINE LLC,29.336784,-94.95822,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,75.0,1338.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,OTHER,,29.337877,-94.959184,0.99,rooftop,4207,Swan,,,Hitchcock,TX,Galveston County,77563,US,Galveston,1413.0,1
2250,2015,ENTERPRISE CRUDE PIPELINE LLC,29.74789,-95.129407,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,29.750781,-95.129083,0.96,nearest_street,15706,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2251,2015,SUNOCO PIPELINE L.P.,30.015334,-94.221792,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.1,0.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,30.015107,-94.223156,0.99,rooftop,4982,Smith Rd,,,Beaumont,TX,Jefferson County,77713,US,Jefferson,0.1,1
2256,2015,HARVEST PIPELINE COMPANY,28.059821,-97.687843,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.059664,-97.687747,1.0,rooftop,9012,County Rd 1541,,,Mathis,TX,San Patricio County,78368,US,San Patricio,0.0,1
2257,2015,ENTERPRISE CRUDE PIPELINE LLC,28.950662,-95.431357,CRUDE OIL,0.01,0.0,0.01,NO,,NO,,YES,CARBON STEEL,OTHER,,28.950662,-95.431357,0.26,nearest_place,,,,,Jones Creek,TX,Brazoria County,77541,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2258,2015,SUNOCO PIPELINE L.P.,32.0711,-96.47409,CRUDE OIL,1.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.074877,-96.477333,0.94,nearest_street,1198,S 29th St,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
2260,2015,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72979,-95.22212,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.47,0.0,0.12,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.732605,-95.221556,0.96,nearest_street,573,Clinton Dr,,,Galena Park,TX,Harris County,77547,US,TIGER/Line® dataset from the US Census Bureau,0.35,1
2263,2015,ENTERPRISE CRUDE PIPELINE LLC,29.747453,-95.127678,CRUDE OIL,5.0,0.0,3.5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.749988,-95.126019,0.96,nearest_street,15882,San Jacinto Blvd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,1.5,1
2264,2015,"ONEOK NGL PIPELINE, LLC",29.845934,-94.908022,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,26.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.858266,-94.89815,0.9,nearest_street,11330,Fitzgerald Rd,,,Mont Belvieu,TX,Chambers County,77580,US,TIGER/Line® dataset from the US Census Bureau,26.0,1
2271,2015,SUNOCO PIPELINE L.P.,30.08493,-94.44736,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,30.08493,-94.44736,0.11,nearest_place,,,,,Sour Lake,TX,Liberty County,77659,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
2272,2015,"ONEOK NGL PIPELINE, LLC",32.285819,-101.168947,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.07,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.285819,-101.168947,0.06,nearest_place,,,,,Westbrook,TX,Mitchell County,79565,US,TIGER/Line® dataset from the US Census Bureau,0.07,1
