,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
1325,2017,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.996519,-93.992611,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1327,2017,HARVEST PIPELINE COMPANY,28.64972222,-99.02666667,CRUDE OIL,60.0,0.0,60.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.649722,-99.026667,0.04,nearest_place,,,,,Dilley,TX,Frio County,78017,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1336,2017,EXXONMOBIL PIPELINE CO,29.71448,-95.1631,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,25.0,0.0,25.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.712335,-95.162094,0.96,nearest_street,3714,State Hwy 225,,,Pasadena,TX,Harris County,77503,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1337,2017,SEADRIFT PIPELINE CORP,26.19384694,-97.43611111,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.07,13.26,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,26.193847,-97.436111,0.08,nearest_place,,,,,Lozano,TX,Cameron County,78568,US,TIGER/Line® dataset from the US Census Bureau,13.33,1
1338,2017,ENTERPRISE PRODUCTS OPERATING LLC,29.91201,-94.00891,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.4,0.0,0.4,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.915743,-94.012022,0.94,nearest_street,500,Dorsey St,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1343,2017,PHILLIPS 66 PIPELINE LLC,31.692,-101.8081,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.6,595.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.692,-101.8081,0.11,nearest_place,,,,,Midkiff,TX,Midland County,79755,US,TIGER/Line® dataset from the US Census Bureau,595.6,1
1345,2017,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.291212,-101.37366,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,32.29021,-101.375228,0.97,nearest_street,1017,N Moss Lake Rd,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1346,2017,ENTERPRISE CRUDE PIPELINE LLC,29.75895,-96.147769,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,29.759069,-96.14843,1.0,rooftop,2401,Highway 36 S,,,Sealy,TX,Austin County,77474,US,Austin,0.0,1
1348,2017,PHILLIPS 66 PIPELINE LLC,33.157,-102.89,CRUDE OIL,0.33,0.0,0.33,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,33.157,-102.89,0.15,nearest_place,,,,,Plains,TX,Yoakum County,79355,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1349,2017,ENTERPRISE CRUDE PIPELINE LLC,32.021079,-102.016291,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.020331,-102.018302,0.96,nearest_street,1238,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1351,2017,PERMIAN EXPRESS TERMINAL LLC,31.9461,-101.91646,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.9461,-101.91646,0.06,nearest_place,,,,,Midland,TX,Midland County,79704,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1354,2017,ENTERPRISE CRUDE PIPELINE LLC,29.57576,-96.399944,CRUDE OIL,200.0,0.0,200.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.57486,-96.401146,0.99,rooftop,1235,River Plant Rd,,,Eagle Lake,TX,Colorado County,77434,US,Colorado,0.0,1
1355,2017,"DELEK CRUDE LOGISTICS, LLC.",32.23895,-95.02666667,CRUDE OIL,8.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.238872,-95.026066,1.0,rooftop,16362,Hwy 135,,,Arp,TX,Smith County,75750,US,Smith,3.0,1
1356,2017,ENTERPRISE PRODUCTS OPERATING LLC,29.604286,-95.131222,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.604763,-95.13192,0.99,rooftop,3250,Mossy Elm Ct,,,Houston,TX,Harris County,77059,US,City of Houston,10.0,1
1358,2017,SUNOCO PIPELINE L.P.,32.47849,-94.86813,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.484929,-94.86442,0.93,nearest_street,799,Merrill Lake Rd,,,Longview,TX,Gregg County,75604,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1359,2017,PHILLIPS 66 PIPELINE LLC,35.965876,-101.79926,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.67,0.0,0.56,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,35.965876,-101.79926,0.13,nearest_place,,,,,Sunray,TX,Moore County,79086,US,TIGER/Line® dataset from the US Census Bureau,0.10999999999999999,1
1360,2017,EXPLORER PIPELINE CO,29.814804,-95.186108,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,17.47,0.0,17.47,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.814656,-95.18595,1.0,rooftop,6135,Larchbrook Dr,,,Houston,TX,Harris County,77049,US,City of Houston,0.0,1
1366,2017,ENTERPRISE PRODUCTS OPERATING LLC,31.609425,-101.698176,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.609425,-101.698176,0.06,nearest_place,,,,,Midkiff,TX,Reagan County,79755,US,TIGER/Line® dataset from the US Census Bureau,1.0,1
1367,2017,DCP MIDSTREAM,28.77662,-99.2499,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.07,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,28.777398,-99.250612,0.99,rooftop,13168,Farm To Market Rd 1581,,,Dilley,TX,Frio County,78017,US,Frio,0.07,1
1372,2017,ENTERPRISE CRUDE PIPELINE LLC,29.707084,-95.237799,CRUDE OIL,463.0,0.0,456.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.706746,-95.236877,0.98,nearest_street,9616,La Porte Fwy,,,Houston,TX,Harris County,77017,US,TIGER/Line® dataset from the US Census Bureau,7.0,1
1377,2017,ENTERPRISE CRUDE PIPELINE LLC,31.656332,-102.248096,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,31.659756,-102.259376,0.92,nearest_street,17221,W FM 1787,,,Odessa,TX,Midland County,79766,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1380,2017,ENTERPRISE CRUDE PIPELINE LLC,29.765296,-95.144848,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,29.765477,-95.14369,0.99,rooftop,2530,Appelt Dr,,,Houston,TX,Harris County,77015,US,Harris,0.0,1
1382,2017,DCP MIDSTREAM,31.80026,-103.13523,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.2,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,31.799928,-103.134718,1.0,rooftop,4050,S State Highway 115,,,Kermit,TX,Winkler County,79745,US,Winkler,1.2,1
1384,2017,ENTERPRISE PRODUCTS OPERATING LLC,31.745631,-100.268643,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10000.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,31.742582,-100.264137,0.94,nearest_street,592,Rocky Ln,,,Bronte,TX,Coke County,76933,US,TIGER/Line® dataset from the US Census Bureau,10000.0,1
1387,2017,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1389,2017,"NUSTAR LOGISTICS, L.P.",35.256521,-100.924335,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.256521,-100.924335,0.05,nearest_place,,,,,Groom,TX,Gray County,79039,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1392,2017,ASCEND PERFORMANCE MATERIALS TEXAS INC,29.06948,-95.33939,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1369.7,54.36,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,29.064701,-95.344659,0.93,nearest_street,658,Moller Rd,,,Freeport,TX,Brazoria County,77541,US,TIGER/Line® dataset from the US Census Bureau,1424.06,1
1393,2017,ENERGY TRANSFER COMPANY,32.21106,-101.93433,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,42.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OTHER,,32.21106,-101.93433,0.08,nearest_place,,,,,Lenorah,TX,Martin County,79749,US,TIGER/Line® dataset from the US Census Bureau,42.0,1
1396,2017,ENTERPRISE CRUDE PIPELINE LLC,29.759627,-95.142502,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.75829,-95.141152,0.99,rooftop,2222,Appelt Dr,,,Houston,TX,Harris County,77015,US,Harris,0.0,1
1397,2017,"ONEOK NGL PIPELINE, LLC",33.730409,-96.443294,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2.2,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,33.731692,-96.443427,0.99,rooftop,1318,Oak Ridge Rd,,,Denison,TX,Grayson County,75021,US,Grayson,2.2,1
1398,2017,SUNOCO PIPELINE L.P.,30.88541,-96.5212,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,30.884107,-96.521969,0.99,rooftop,7763,Fina Rd,,,Hearne,TX,Robertson County,77859,US,Robertson,0.0,1
1399,2017,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.5,0.0,0.5,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1404,2017,SUNOCO PIPELINE L.P.,32.160741,-102.633028,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,32.160741,-102.633028,0.04,nearest_place,,,,,Goldsmith,TX,Andrews County,79741,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1406,2017,"ITC PIPELINE COMPANY, LLC",29.72903,-95.1648,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.4,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.719379,-95.171709,0.91,nearest_street,200,N Preston Rd,,,Pasadena,TX,Harris County,77503,US,TIGER/Line® dataset from the US Census Bureau,2.4,1
1407,2017,ENERGY TRANSFER COMPANY,27.8125,-97.5036,CRUDE OIL,0.83,0.0,0.83,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,27.812089,-97.50408,1.0,nearest_street,,I 37,,,Corpus Christi,TX,Nueces County,78409,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1408,2017,HARVEST PIPELINE COMPANY,28.654717,-99.038606,CRUDE OIL,95.0,0.0,95.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,28.654717,-99.038606,0.04,nearest_place,,,,,Dilley,TX,Frio County,78017,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1409,2017,COLONIAL PIPELINE CO,29.88620165,-93.99369979,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.8,0.0,3.8,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.886202,-93.9937,0.24,nearest_place,,,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1410,2017,MOBIL CORP,30.123524,-94.437604,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,20.0,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,30.119458,-94.434152,0.94,nearest_street,6200,Millholland Rd,,,Sour Lake,TX,Hardin County,77659,US,TIGER/Line® dataset from the US Census Bureau,20.0,1
1411,2017,DCP MIDSTREAM,29.139714,-96.651611,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.25,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.139584,-96.651466,1.0,rooftop,3046,County Rd 282,,,Edna,TX,Jackson County,77957,US,Jackson,0.25,1
1413,2017,DCP MIDSTREAM,30.98035,-93.714949,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.4,0.4,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.980946,-93.713387,0.99,rooftop,1205,Farm To Market Rd 1415 S,,,Wiergate,TX,Newton County,75977,US,Newton,0.8,1
1415,2017,"KINDER MORGAN LIQUID TERMINALS, LLC",29.73093,-95.20397,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.730951,-95.204089,1.0,rooftop,530,Witter St,,,Pasadena,TX,Harris County,77506,US,Greater Houston,0.0,1
1416,2017,EXXONMOBIL PIPELINE CO,29.520833,-95.11027217,CRUDE OIL,0.9,0.0,0.9,NO,,NO,,NO,CARBON STEEL,OTHER,,29.524003,-95.105361,0.94,nearest_street,19398,State Hwy 3,,,Webster,TX,Harris County,77598,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1418,2017,"MAGELLAN TERMINALS HOLDINGS, LP",29.746557,-95.201172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5716.0,0.0,672.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.73911,-95.196112,0.92,nearest_street,1394,Olin Mathieson Rd,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,5044.0,1
1419,2017,"MAGELLAN TERMINALS HOLDINGS, LP",29.745701,-95.201172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5272.0,0.0,672.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.73911,-95.196112,0.93,nearest_street,1394,Olin Mathieson Rd,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,4600.0,1
1420,2017,"SHELL PIPELINE CO., L.P.",29.974641,-93.936043,CRUDE OIL,0.38,0.0,0.38,NO,,NO,,NO,CARBON STEEL,OTHER,,29.974213,-93.935102,0.97,nearest_street,337,Pine St,,,Port Neches,TX,Jefferson County,77651,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1422,2017,EXXONMOBIL PIPELINE CO,29.52096,-95.105292,CRUDE OIL,0.07,0.0,0.07,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.52222,-95.103568,0.96,nearest_street,19598,State Hwy 3,,,Webster,TX,Harris County,77598,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1423,2017,ENTERPRISE CRUDE PIPELINE LLC,29.737879,-95.224767,CRUDE OIL,800.0,0.0,800.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.738074,-95.224704,1.0,rooftop,901,Clinton Dr,,,Galena Park,TX,Harris County,77547,US,Harris,0.0,1
1424,2017,PHILLIPS 66 PIPELINE LLC,29.717672,-95.176253,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,11.25,0.0,11.25,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.718944,-95.177199,0.99,rooftop,100,Jefferson Rd,,,Pasadena,TX,Harris County,77506,US,Greater Houston,0.0,1
1425,2017,PHILLIPS 66 PIPELINE LLC,29.717672,-95.176253,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,11.25,0.0,11.25,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.718944,-95.177199,0.99,rooftop,100,Jefferson Rd,,,Pasadena,TX,Harris County,77506,US,Greater Houston,0.0,1
1427,2017,COLONIAL PIPELINE CO,30.061363,-94.06806,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,30.061046,-94.068117,1.0,rooftop,2455,Gulf States Rd,,,Beaumont,TX,Jefferson County,77701,US,Jefferson,3.0,1
