,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
891,2018,"MAGELLAN TERMINALS HOLDINGS, LP",29.745232,-95.200827,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.02,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,29.743939,-95.200106,0.99,rooftop,12901,American Petroleum Rd,,,Houston,TX,Harris County,77015,US,Greater Houston,0.02,1
897,2018,ENTERPRISE PRODUCTS OPERATING LLC,30.169195,-96.687335,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,2901.0,380.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.169401,-96.687613,1.0,rooftop,1710,Upshaw Rd,,,Carmine,TX,Washington County,78932,US,Washington,3281.0,1
902,2018,"PLAINS PIPELINE, L.P.",31.765947,-103.17155,CRUDE OIL,14.0,0.0,14.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.758796,-103.160539,0.91,nearest_street,875,N Pyote Ave,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
903,2018,"PLAINS PIPELINE, L.P.",31.766826,-103.171932,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,31.758796,-103.160539,0.91,nearest_street,875,N Pyote Ave,,,Wink,TX,Winkler County,79789,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
905,2018,COLONIAL PIPELINE CO,29.890445,-93.993949,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.33,0.0,0.33,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.892334,-93.990933,0.95,nearest_street,5501,Roosevelt Ave,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
909,2018,ENERGY TRANSFER COMPANY,32.20252,-100.55267,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1150.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,32.20252,-100.55267,0.07,nearest_place,,,,,Maryneal,TX,Nolan County,79535,US,TIGER/Line® dataset from the US Census Bureau,1150.0,1
910,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00111,-93.9925,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.987979,-93.982982,0.9,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
912,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.983909,-93.991624,0.93,nearest_street,800,Helena Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
914,2018,"MEDALLION OPERATING COMPANY, LLC",32.212653,-101.54602,CRUDE OIL,2.0,0.0,1.5,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.213334,-101.541884,0.98,nearest_street,,US 87,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
915,2018,COLONIAL PIPELINE CO,29.974967,-94.056243,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.59,0.0,1.58,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,29.974613,-94.054941,0.99,rooftop,14713,W Port Arthur Rd,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,0.010000000000000009,1
919,2018,MOTIVA ENTERPRISE LLC,29.899894,-93.951372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.61,0.0,0.61,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.90672,-93.945359,0.92,nearest_street,2601,31st St,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
920,2018,"ALON USA, LP",32.25939,-101.40573,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,33.0,0.0,33.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,32.259172,-101.407033,0.97,nearest_street,4288,11th Pl Exd,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
924,2018,SUNOCO PIPELINE L.P.,33.221106,-99.872604,CRUDE OIL,100.0,0.0,90.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,33.220613,-99.871938,0.99,rooftop,6417,State Highway 6 N,,,Rule,TX,Haskell County,79547,US,Haskell,10.0,1
925,2018,DCP MIDSTREAM,30.3515556,-100.5817917,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,48400.0,0.0,0.0,NO,,YES,2.0,YES,CARBON STEEL,MECHANICAL PUNCTURE,,30.350448,-100.583303,0.99,rooftop,8260,Sutton County Rd 406,,,Sonora,TX,Sutton County,76950,US,Sutton,48400.0,1
929,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.983909,-93.991624,0.93,nearest_street,800,Helena Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
930,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.997175,-93.991902,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
931,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.76709,-95.01199,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,10.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.766044,-95.011795,0.99,rooftop,4227,Decker Dr,,,Baytown,TX,Harris County,77520,US,Harris,11.0,1
933,2018,ENTERPRISE PRODUCTS OPERATING LLC,30.040303,-94.028195,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.35,0.0,0.35,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.040303,-94.028195,0.1,nearest_place,,,,,Nederland,TX,Orange County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
935,2018,EXXONMOBIL PIPELINE CO,29.5220583,-95.1065667,CRUDE OIL,8.0,0.0,8.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.522949,-95.104331,0.96,nearest_street,19516,State Hwy 3,,,Webster,TX,Harris County,77598,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
936,2018,ENTERPRISE CRUDE PIPELINE LLC,29.76154,-96.148594,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.76023,-96.1496,0.97,nearest_street,2145,W Front St,,,Sealy,TX,Austin County,77474,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
939,2018,ENTERPRISE CRUDE PIPELINE LLC,32.023762,-102.017753,CRUDE OIL,0.7,0.0,0.7,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,32.023823,-102.019363,0.97,nearest_street,1374,N County Rd 1150,,,Midland,TX,Midland County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
941,2018,ENTERPRISE CRUDE PIPELINE LLC,29.34863,-94.93918,CRUDE OIL,25.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.34863,-94.93918,0.23,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,15.0,1
944,2018,HARVEST MIDSTREAM COMPANY,28.1013,-97.763675,CRUDE OIL,20.0,0.0,20.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.101618,-97.763131,1.0,rooftop,20880,County Rd 798,,,Mathis,TX,San Patricio County,78368,US,San Patricio,0.0,1
945,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.720703,-95.158692,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,5.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.720553,-95.158339,1.0,rooftop,3509,Pasadena Fwy,,,Pasadena,TX,Harris County,77503,US,Harris,6.0,1
949,2018,"PLAINS PIPELINE, L.P.",31.923508,-102.43158,CRUDE OIL,300.0,0.0,285.0,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,31.923073,-102.43146,1.0,rooftop,2711,W Hillmont Rd,,,Odessa,TX,Ector County,79764,US,Ector,15.0,1
954,2018,WEST TEXAS GULF PIPELINE CO,32.439145,-100.422595,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,32.439405,-100.425771,0.96,nearest_street,412,County Rd 217,,,Sweetwater,TX,Nolan County,79556,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
956,2018,"FLINT HILLS RESOURCES, LC",27.531328,-97.959096,CRUDE OIL,898.0,0.0,0.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,27.531328,-97.959096,0.06,nearest_place,,,,,Kingsville,TX,Kleberg County,78364,US,TIGER/Line® dataset from the US Census Bureau,898.0,1
959,2018,CAMINO REAL GATHERING CO LLC,28.4634965,-99.1404181,CRUDE OIL,16.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.463594,-99.140574,1.0,rooftop,6268,S Hwy 97,,,Cotulla,TX,La Salle County,78014,US,Lasalle,1.0,1
961,2018,ENTERPRISE PRODUCTS OPERATING LLC,27.75974,-97.52929,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,27.763598,-97.529467,0.95,nearest_street,3917,McGloin Rd,,,Corpus Christi,TX,Nueces County,78415,US,TIGER/Line® dataset from the US Census Bureau,10.0,1
962,2018,HARVEST MIDSTREAM COMPANY,28.6842147,-99.094517,CRUDE OIL,675.0,0.0,650.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,28.68456,-99.094675,1.0,rooftop,7172,County Rd 3805,,,Dilley,TX,Frio County,78017,US,Frio,25.0,1
963,2018,"ENABLE MIDSTREAM PARTNERS, LP",32.42684,-94.561733,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.0,832.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.42684,-94.561733,0.17,nearest_place,,,,,Easton,TX,Harrison County,75641,US,TIGER/Line® dataset from the US Census Bureau,833.0,1
964,2018,WEST TEXAS GULF PIPELINE CO,32.386733,-99.763045,CRUDE OIL,8.0,0.0,8.0,NO,,NO,,YES,CARBON STEEL,RUPTURE,,32.387114,-99.762991,1.0,rooftop,3218,Chimney Rock Rd,,,Abilene,TX,Taylor County,79606,US,City of Abilene,0.0,1
965,2018,ENTERPRISE CRUDE PIPELINE LLC,32.00695,-102.21247,CRUDE OIL,1970.0,0.0,1930.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,32.013557,-102.21508,0.93,nearest_street,8402,W County Rd 60,,,Midland,TX,Midland County,79707,US,TIGER/Line® dataset from the US Census Bureau,40.0,1
970,2018,PHILLIPS 66 PIPELINE LLC,32.1014,-102.70702,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.07,1200.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,32.1014,-102.70702,0.05,nearest_place,,,,,Goldsmith,TX,Andrews County,79741,US,TIGER/Line® dataset from the US Census Bureau,1200.07,1
974,2018,KINDER MORGAN CO2 CO. LP,31.408075,-102.081016,CO2 (CARBON DIOXIDE),7.3,29140.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.408075,-102.081016,0.03,nearest_place,,,,,Rankin,TX,Upton County,79778,US,TIGER/Line® dataset from the US Census Bureau,29147.3,1
975,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.681722,-95.014809,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,1.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,29.682237,-95.01624,0.99,rooftop,1200,N Broadway St,,,La Porte,TX,Harris County,77571,US,Greater Houston,1.5,1
978,2018,DCP MIDSTREAM,30.61456,-100.78166,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.32,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,30.614144,-100.780941,0.99,rooftop,708,Ranch Road 1989,,,Sonora,TX,Sutton County,76950,US,Statewide Partial,0.32,1
979,2018,CENTURION PIPELINE L.P.,33.15213,-101.37278,CRUDE OIL,114.8,0.0,114.8,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,33.153109,-101.372883,0.99,rooftop,1676,County Rd 225,,,Post,TX,Garza County,79356,US,Garza,0.0,1
982,2018,"FLINT HILLS RESOURCES, LC",27.82775,-97.19518,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,YES,CARBON STEEL,OTHER,,27.828087,-97.194608,0.98,nearest_street,272,Farm To Market Rd 1069,,,Aransas Pass,TX,San Patricio County,78336,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
983,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.983909,-93.991624,0.93,nearest_street,800,Helena Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
984,2018,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.2927083,-101.372588,CRUDE OIL,21.77,0.0,18.4,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,32.292859,-101.374168,0.99,rooftop,1402,N Moss Lk,,,Big Spring,TX,Howard County,79720,US,Howard,3.370000000000001,1
986,2018,KINDER MORGAN CO2 CO. LP,32.758531,-100.96057,CO2 (CARBON DIOXIDE),27.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,32.758434,-100.96038,1.0,rooftop,1240,N Farm To Market,,,Snyder,TX,Scurry County,79549,US,Scurry,27.0,1
987,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00111,-93.9925,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,29.987979,-93.982982,0.9,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
988,2018,SUNOCO PIPELINE L.P.,32.066905,-96.47423,CRUDE OIL,30.0,0.0,30.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,32.061999,-96.469949,0.94,nearest_street,1156,N Spikes Rd,,,Corsicana,TX,Navarro County,75110,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
990,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.991667,-93.991388,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.983909,-93.991624,0.93,nearest_street,800,Helena Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
991,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.901161,-94.004656,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0.0,0.24,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.899599,-94.008058,0.95,nearest_street,6162,W Port Arthur Rd,,,Port Arthur,TX,Jefferson County,77640,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
994,2018,"STATELINE CRUDE, LLC",31.967929,-103.865818,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.967929,-103.865818,0.03,nearest_place,,,,,Mentone,TX,Loving County,79754,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
996,2018,"FLINT HILLS RESOURCES, LC",27.7011961,-97.89859,CRUDE OIL,1800.0,0.0,244.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,27.701196,-97.89859,0.09,nearest_place,,,,,Agua Dulce,TX,Nueces County,78330,US,TIGER/Line® dataset from the US Census Bureau,1556.0,1
997,2018,RELIANCE GATHERING LLC,32.4045947,-102.185039,CRUDE OIL,300.0,0.0,90.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,32.404595,-102.185039,0.03,nearest_place,,,,,Tarzan,TX,Martin County,79783,US,TIGER/Line® dataset from the US Census Bureau,210.0,1
1000,2018,ENTERPRISE PRODUCTS OPERATING LLC,29.843971,-94.892031,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,9.0,2.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.84538,-94.891655,0.99,rooftop,1122,W Williams St,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,11.0,1
1001,2018,CENTURION PIPELINE L.P.,33.4103,-102.44483,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,33.406853,-102.445023,0.95,nearest_street,3166,Farm To Market Rd 41,,,Levelland,TX,Hockley County,79336,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1002,2018,SUNOCO PIPELINE L.P.,29.788335,-94.400935,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.785885,-94.400129,0.96,nearest_street,1233,Hamilton Rd,,,Stowell,TX,Chambers County,77661,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1004,2018,"MAGELLAN TERMINALS HOLDINGS, LP",29.74844,-95.206563,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,63.0,0.0,63.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.747823,-95.212612,0.94,nearest_street,2276,Federal Rd,,,Houston,TX,Harris County,77015,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1008,2018,ENTERPRISE CRUDE PIPELINE LLC,29.3465,-94.9376,CRUDE OIL,0.5,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.3465,-94.9376,0.22,nearest_place,,,,,Texas City,TX,Galveston County,77590,US,TIGER/Line® dataset from the US Census Bureau,0.5,1
1010,2018,ENERGY TRANSFER COMPANY,31.2480323,-103.3510149,CRUDE OIL,0.4,0.0,0.02,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,31.246336,-103.350428,0.99,nearest_street,,US 285,,,Barstow,TX,Reeves County,79719,US,TIGER/Line® dataset from the US Census Bureau,0.38,1
1011,2018,"PLAINS PIPELINE, L.P.",33.247667,-102.654614,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,33.247667,-102.654614,0.04,nearest_place,,,,,Plains,TX,Yoakum County,79355,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1012,2018,"MAGELLAN CRUDE OIL PIPELINE COMPANY, L.P.",30.439918,-98.747986,CRUDE OIL,282.0,0.0,258.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,30.440344,-98.746725,0.99,rooftop,664,Exxon Rd,,,Willow City,TX,Gillespie County,78675,US,Statewide Partial,24.0,1
1016,2018,ENTERPRISE CRUDE PIPELINE LLC,32.0898,-102.1379,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,32.0898,-102.1379,0.1,nearest_place,,,,,Midland,TX,Martin County,79705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1022,2018,"BUCKEYE PARTNERS, LP",27.8189044,-97.5079139,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,27.819736,-97.508292,0.99,rooftop,7405,Up River Rd,,,Corpus Christi,TX,Nueces County,78409,US,Nueces,0.0,1
1024,2018,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.996486,-93.992575,CRUDE OIL,0.2,0.0,0.2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1028,2018,"ONEOK NGL PIPELINE, LLC",31.154358,-95.80716,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,19.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,31.155311,-95.807017,0.99,rooftop,11259,County Rd 112,,,Centerville,TX,Leon County,75833,US,Leon,19.0,1
1029,2018,"PLAINS PIPELINE, L.P.",33.91601,-98.43654,CRUDE OIL,0.0,0.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OTHER,,33.913996,-98.434024,0.96,nearest_street,2466,Harding St,,,Wichita Falls,TX,Wichita County,76305,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
1036,2018,"KINDER MORGAN LIQUID TERMINALS, LLC",29.72536,-95.20334,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,34.0,0.0,34.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.725465,-95.203442,0.99,nearest_street,1277,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
