,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill,incident_count
203,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9946778,-93.9922861,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
204,2020,VALERO PARTNERS OPERATING CO. LLC,29.995926,-94.077568,CRUDE OIL,0.23,0.0,0.23,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.985348,-94.07085,0.91,nearest_street,2500,Hebert Rd,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
207,2020,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",32.499067,-101.673792,CRUDE OIL,0.87,0.0,0.35,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,32.499567,-101.676378,0.96,nearest_street,20700,US Hwy 87,,,Big Spring,TX,Howard County,79720,US,TIGER/Line® dataset from the US Census Bureau,0.52,1
212,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9950861,-93.992647,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
217,2020,KINDER MORGAN WINK PIPELINE LLC,31.416699,-102.793852,CRUDE OIL,123.0,0.0,123.0,NO,,NO,,YES,CARBON STEEL,OTHER,,31.416699,-102.793852,0.08,nearest_place,,,,,Grandfalls,TX,Ward County,79742,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
218,2020,"MAGELLAN PIPELINE COMPANY, LP",31.816619,-102.333982,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15.0,0.0,0.57,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.817495,-102.332356,0.99,rooftop,2700,S Grandview Ave,,,Odessa,TX,Ector County,79766,US,Ector,14.43,1
220,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.992222,-93.991666,CRUDE OIL,10.0,0.0,10.0,NO,,NO,,NO,CARBON STEEL,OTHER,,29.983909,-93.991624,0.92,nearest_street,800,Helena Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
221,2020,ENTERPRISE PRODUCTS OPERATING LLC,29.9547,-94.2422,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.2,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.954427,-94.24228,1.0,rooftop,9010,W Clubb Rd,,,Beaumont,TX,Jefferson County,77713,US,Jefferson,0.2,1
224,2020,ENTERPRISE CRUDE PIPELINE LLC,30.66894265,-97.85592033,CRUDE OIL,0.5,0.0,0.5,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,30.669215,-97.855915,1.0,rooftop,401,Pvr,,,Liberty Hill,TX,Williamson County,78642,US,Williamson,0.0,1
225,2020,PHILLIPS 66 PIPELINE LLC,28.993423,-95.56372,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,371.0,100.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,28.989169,-95.569184,0.93,nearest_street,2216,County Rd 510,,,Brazoria,TX,Brazoria County,77422,US,TIGER/Line® dataset from the US Census Bureau,471.0,1
227,2020,"NUSTAR LOGISTICS, L.P.",27.8179,-97.40653,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,27.815797,-97.402069,0.94,nearest_street,1099,Navigation Blvd,,,Corpus Christi,TX,Nueces County,78407,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
229,2020,CENTURION PIPELINE L.P.,32.032675,-102.50627,CRUDE OIL,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.031416,-102.503401,0.96,nearest_street,3044,Farm To Market Rd 1936,,,Goldsmith,TX,Ector County,79741,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
232,2020,"DELEK MARKETING AND SUPPLY, LP",32.30367,-101.4621,CRUDE OIL,7.0,0.0,7.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,32.302728,-101.462068,0.99,rooftop,407,Davis,,,Big Spring,TX,Howard County,79720,US,Howard,0.0,1
233,2020,"NUSTAR LOGISTICS, L.P.",27.817366,-97.410866,CRUDE OIL,0.36,0.0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,27.815937,-97.411019,0.99,rooftop,1542,E Navigation Blvd,,,Corpus Christi,TX,Nueces County,78402,US,Nueces,0.0,1
234,2020,MARATHON PIPE LINE LLC,29.8578082,-94.898167,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,75.0,325.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,29.858135,-94.897169,0.99,rooftop,10745,Farm To Market Rd 1942,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,400.0,1
236,2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.728156,-95.205172,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.726899,-95.20346,0.96,nearest_street,1385,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
238,2020,TARGA DOWNSTREAM LLC,30.52542,-95.064933,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,214.0,0.0,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,30.521133,-95.067014,0.94,nearest_street,1506,Mc Anally Rd,,,Shepherd,TX,San Jacinto County,77371,US,TIGER/Line® dataset from the US Census Bureau,214.0,1
239,2020,KINDER MORGAN CO2 CO. LP,33.4720558,-100.0642161,CO2 (CARBON DIOXIDE),0.2,2.8,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,33.472056,-100.064216,0.04,nearest_place,,,,,Benjamin,TX,King County,79505,US,TIGER/Line® dataset from the US Census Bureau,3.0,1
240,2020,"MAGELLAN TERMINALS HOLDINGS, LP",27.805493,-97.438349,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,27.804285,-97.439713,0.99,rooftop,17,Country Club Pl,,,Corpus Christi,TX,Nueces County,78407,US,Nueces,0.0,1
241,2020,SUNOCO PIPELINE L.P.,32.22678,-101.39443,CRUDE OIL,3.0,0.0,3.0,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,32.22678,-101.39443,0.15,nearest_place,,,,,Big Spring,TX,Howard County,79721,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
246,2020,DCP MIDSTREAM,32.9678439,-97.9422157,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.9,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,32.977358,-97.94462,0.92,nearest_street,4865,Lone Star Rd,,,Poolville,TX,Parker County,76487,US,TIGER/Line® dataset from the US Census Bureau,4.9,1
247,2020,ENTERPRISE CRUDE PIPELINE LLC,32.233953,-96.337986,CRUDE OIL,15.0,0.0,15.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,32.233319,-96.336944,0.99,rooftop,8902,Farm To Market Rd 636,,,Kerens,TX,Navarro County,75144,US,Navarro,0.0,1
248,2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.733197,-95.202372,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.1,0.0,2.1,NO,,NO,,NO,CARBON STEEL,LEAK,CONNECTION FAILURE,29.732828,-95.202731,1.0,rooftop,1550,N Witter,,,Pasadena,TX,Harris County,77506,US,Harris,0.0,1
250,2020,"PLAINS PIPELINE, L.P.",31.279649,-103.370868,CRUDE OIL,279.0,0.0,190.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,31.279649,-103.370868,0.04,nearest_place,,,,,Barstow,TX,Reeves County,79719,US,TIGER/Line® dataset from the US Census Bureau,89.0,1
251,2020,PHILLIPS 66 PIPELINE LLC,30.0012,-93.9775,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.17,0.0,0.17,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,29.997878,-93.96646,0.92,nearest_street,899,W Dr,,,Port Neches,TX,Jefferson County,77651,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
252,2020,"ONEOK NGL PIPELINE, LLC",32.67485,-97.92963,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,4.47,28.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,32.673372,-97.931531,0.96,nearest_street,2583,Farm To Market Rd 1189,,,Weatherford,TX,Parker County,76087,US,TIGER/Line® dataset from the US Census Bureau,32.47,1
253,2020,"KINDER MORGAN LIQUID TERMINALS, LLC",29.729889,-95.201295,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.1,0.0,0.1,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.730995,-95.203519,0.96,nearest_street,1489,N Witter St,,,Pasadena,TX,Harris County,77506,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
256,2020,EXPLORER PIPELINE CO,31.921735,-95.817617,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,4.7,0.0,4.7,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.921317,-95.81772,1.0,rooftop,1223,An County Rd 462,,,Montalba,TX,Anderson County,75853,US,Anderson,0.0,1
258,2020,PERMIAN EXPRESS PARTNERS LLC,30.049424,-94.069842,CRUDE OIL,23.0,0.0,23.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,30.049221,-94.069802,1.0,rooftop,955,Olin Rd,,,Beaumont,TX,Jefferson County,77705,US,Jefferson,0.0,1
262,2020,TARGA DOWNSTREAM LLC,33.740358,-97.585948,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.47,0.07,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,33.737865,-97.586926,0.96,nearest_street,7030,US Hwy 82 E,,,Saint Jo,TX,Montague County,76265,US,TIGER/Line® dataset from the US Census Bureau,0.54,1
263,2020,ENTERPRISE PRODUCTS OPERATING LLC,27.816161,-97.468802,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,6034.0,0.0,0.0,YES,5.0,YES,4.0,NO,CARBON STEEL,MECHANICAL PUNCTURE,,27.813247,-97.469566,0.95,nearest_street,5845,Up River Rd,,,Corpus Christi,TX,Nueces County,78407,US,TIGER/Line® dataset from the US Census Bureau,6034.0,1
267,2020,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",32.86186765,-102.9199632,CRUDE OIL,1.5,0.0,1.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,32.860606,-102.919709,0.99,rooftop,1724,County Rd 218E,,,Seminole,TX,Gaines County,79360,US,Statewide Partial,0.5,1
269,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.9902913,-94.001083,CRUDE OIL,0.47,0.0,0.47,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.987996,-94.004449,0.95,nearest_street,2262,State Hwy 347,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
275,2020,ENTERPRISE PRODUCTS OPERATING LLC,28.005351,-97.465178,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,10.0,900.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,28.008345,-97.467171,0.95,nearest_street,7187,Farm To Market Rd 1074,,,Taft,TX,San Patricio County,78390,US,TIGER/Line® dataset from the US Census Bureau,910.0,1
278,2020,WEST TEXAS GULF PIPELINE CO,31.77661,-96.39577,CRUDE OIL,4.0,0.0,4.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.77661,-96.39577,0.91,nearest_place,,,,,Wortham,TX,Freestone County,76693,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
279,2020,ENTERPRISE PRODUCTS OPERATING LLC,29.846515,-94.896464,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,27.56,1300.0,0.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,29.84577,-94.895792,0.99,rooftop,10941,N Sh,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,1327.56,1
281,2020,SUNOCO PIPELINE L.P.,32.146849,-102.823066,CRUDE OIL,3.26,0.0,3.26,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,32.146776,-102.821538,0.99,rooftop,7741,W State Highway 115,,,Andrews,TX,Andrews County,79714,US,Statewide Partial,0.0,1
282,2020,ENTERPRISE PRODUCTS OPERATING LLC,30.011153,-94.057272,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.16,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,30.016426,-94.049162,0.94,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.16,1
283,2020,TARGA NGL PIPE LINE CO,29.848863,-94.899694,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,581.0,0.0,0.0,NO,,NO,,NO,CARBON STEEL,MECHANICAL PUNCTURE,,29.848221,-94.900044,1.0,rooftop,522,W Winfree Ave,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,581.0,1
284,2020,ENTERPRISE PRODUCTS OPERATING LLC,32.363388,-101.884832,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,15061.0,0.0,0.0,NO,,YES,1.0,YES,CARBON STEEL,MECHANICAL PUNCTURE,,32.363388,-101.884832,0.09,nearest_place,,,,,Tarzan,TX,Martin County,79783,US,TIGER/Line® dataset from the US Census Bureau,15061.0,1
286,2020,ENTERPRISE PRODUCTS OPERATING LLC,29.767,-95.0131,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.0,0.0,2.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,29.766044,-95.011795,0.99,rooftop,4227,Decker Dr,,,Baytown,TX,Harris County,77520,US,Harris,0.0,1
288,2020,ENTERPRISE CRUDE PIPELINE LLC,31.532208,-96.185686,CRUDE OIL,25.0,0.0,25.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,31.533621,-96.186574,0.99,rooftop,360,County Rd 691,,,Donie,TX,Freestone County,75838,US,Freestone,0.0,1
290,2020,DCP MIDSTREAM,29.063056,-95.755956,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.32,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,29.053227,-95.744967,0.9,nearest_street,10078,Damon Black Ferry Rd,,,Sweeny,TX,Brazoria County,77480,US,TIGER/Line® dataset from the US Census Bureau,0.32,1
294,2020,KINDER MORGAN CO2 CO. LP,31.526967,-102.9704409,CO2 (CARBON DIOXIDE),32.6,4.9,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,31.526967,-102.970441,0.14,nearest_place,,,,,Wickett,TX,Ward County,79788,US,TIGER/Line® dataset from the US Census Bureau,37.5,1
295,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,30.00106389,-93.98666667,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,29.988412,-93.981895,0.9,nearest_street,100,Lnva Canal,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
298,2020,EXXONMOBIL PIPELINE CO,29.846481,-94.903728,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.21,0.0,0.0,NO,,NO,,NO,CARBON STEEL,LEAK,SEAL OR PACKING,29.847099,-94.902375,0.99,rooftop,410,W Winfree Ave,,,Mont Belvieu,TX,Chambers County,77523,US,Chambers,0.21,1
299,2020,ENTERPRISE PRODUCTS OPERATING LLC,30.01081,-94.05688,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,5.0,0.0,5.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,30.015921,-94.048739,0.94,nearest_street,,US 69,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
301,2020,"ONEOK NGL PIPELINE, LLC",31.05151,-95.24527,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,0.14,9.86,0.0,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,PINHOLE,31.050879,-95.244694,0.99,rooftop,5306,S State Highway 94,,,Trinity,TX,Trinity County,75862,US,Trinity,10.0,1
302,2020,ENTERPRISE CRUDE PIPELINE LLC,31.542831,-103.519618,CRUDE OIL,3.5,0.0,0.0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,31.541814,-103.526523,0.94,nearest_street,826,Ranch Rd 1216,,,Pecos,TX,Reeves County,79772,US,TIGER/Line® dataset from the US Census Bureau,3.5,1
304,2020,"NUSTAR PERMIAN TRANSPORTATION AND STORAGE, LLC",31.86421,-101.5544,CRUDE OIL,60.5,0.0,2.0,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,31.862771,-101.559209,0.95,nearest_street,518,County Rd 125,,,Garden City,TX,Glasscock County,79739,US,TIGER/Line® dataset from the US Census Bureau,58.5,1
305,2020,"PLAINS PIPELINE, L.P.",27.821954,-97.514374,CRUDE OIL,1.0,0.0,1.0,NO,,NO,,NO,CARBON STEEL,OTHER,,27.821257,-97.513248,0.99,rooftop,1670,Hunter Rd,,,Corpus Christi,TX,Nueces County,78409,US,Nueces,0.0,1
308,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.99868889,-93.98583333,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,29.988412,-93.981895,0.91,nearest_street,100,Lnva Canal,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
309,2020,SUNOCO PARTNERS MARKETING & TERMINALS LP,29.99702,-93.99288,CRUDE OIL,2.0,0.0,2.0,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,29.987979,-93.982982,0.91,nearest_street,560,Gage Ave,,,Nederland,TX,Jefferson County,77627,US,TIGER/Line® dataset from the US Census Bureau,0.0,1
